"Entity","Code","Year","apples__00000515__production__005510__tonnes"
"Net Food Importing Developing Countries (FAO)",NA,1991,829835.3
"Net Food Importing Developing Countries (FAO)",NA,1992,1115309
"Net Food Importing Developing Countries (FAO)",NA,1993,1487689.8
"Net Food Importing Developing Countries (FAO)",NA,1994,1370982.2
"Net Food Importing Developing Countries (FAO)",NA,1995,1641295.1
"Net Food Importing Developing Countries (FAO)",NA,1996,1669544
"Net Food Importing Developing Countries (FAO)",NA,1997,1705596.5
"Net Food Importing Developing Countries (FAO)",NA,1998,1587973.6
"Net Food Importing Developing Countries (FAO)",NA,1999,1462352.2
"Net Food Importing Developing Countries (FAO)",NA,2000,1598514.6
"Net Food Importing Developing Countries (FAO)",NA,2001,1441701.2
"Net Food Importing Developing Countries (FAO)",NA,2002,1563298.6
"Net Food Importing Developing Countries (FAO)",NA,2003,1497434.6
"Net Food Importing Developing Countries (FAO)",NA,2004,1696304.8
"Net Food Importing Developing Countries (FAO)",NA,2005,1615140.8
"Net Food Importing Developing Countries (FAO)",NA,2006,1725816
"Net Food Importing Developing Countries (FAO)",NA,2007,1834327
"Net Food Importing Developing Countries (FAO)",NA,2008,1816662.4
"Net Food Importing Developing Countries (FAO)",NA,2009,1746381
"Net Food Importing Developing Countries (FAO)",NA,2010,1934580.2
"Net Food Importing Developing Countries (FAO)",NA,2011,2071648.8
"Net Food Importing Developing Countries (FAO)",NA,2012,2068265.8
"Net Food Importing Developing Countries (FAO)",NA,2013,2330772
"Net Food Importing Developing Countries (FAO)",NA,2014,2303216.2
"Net Food Importing Developing Countries (FAO)",NA,2015,2512716
"Net Food Importing Developing Countries (FAO)",NA,2016,2430184.8
"Net Food Importing Developing Countries (FAO)",NA,2017,2647351.8
"Net Food Importing Developing Countries (FAO)",NA,2018,2582640.5
"Net Food Importing Developing Countries (FAO)",NA,2019,2761299.2
"Net Food Importing Developing Countries (FAO)",NA,2020,2913847
"Net Food Importing Developing Countries (FAO)",NA,2021,3236045.2
"Net Food Importing Developing Countries (FAO)",NA,2022,3342888.2
"Net Food Importing Developing Countries (FAO)",NA,2023,3316286
"Netherlands","NLD",1961,292000
"Netherlands","NLD",1962,226000
"Netherlands","NLD",1963,279000
"Netherlands","NLD",1964,515000
"Netherlands","NLD",1965,404000
"Netherlands","NLD",1966,345000
"Netherlands","NLD",1967,488000
"Netherlands","NLD",1968,340000
"Netherlands","NLD",1969,475000
"Netherlands","NLD",1970,450000
"Netherlands","NLD",1971,520000
"Netherlands","NLD",1972,4e+05
"Netherlands","NLD",1973,450000
"Netherlands","NLD",1974,385000
"Netherlands","NLD",1975,430000
"Netherlands","NLD",1976,380000
"Netherlands","NLD",1977,315000
"Netherlands","NLD",1978,510000
"Netherlands","NLD",1979,450000
"Netherlands","NLD",1980,470000
"Netherlands","NLD",1981,260000
"Netherlands","NLD",1982,440000
"Netherlands","NLD",1983,364000
"Netherlands","NLD",1984,388000
"Netherlands","NLD",1985,270000
"Netherlands","NLD",1986,4e+05
"Netherlands","NLD",1987,340000
"Netherlands","NLD",1988,363000
"Netherlands","NLD",1989,417000
"Netherlands","NLD",1990,431000
"Netherlands","NLD",1991,260000
"Netherlands","NLD",1992,640000
"Netherlands","NLD",1993,597000
"Netherlands","NLD",1994,530000
"Netherlands","NLD",1995,534000
"Netherlands","NLD",1996,637000
"Netherlands","NLD",1997,420000
"Netherlands","NLD",1998,518000
"Netherlands","NLD",1999,570000
"Netherlands","NLD",2000,461000
"Netherlands","NLD",2001,408000
"Netherlands","NLD",2002,354000
"Netherlands","NLD",2003,359000
"Netherlands","NLD",2004,436000
"Netherlands","NLD",2005,359000
"Netherlands","NLD",2006,365000
"Netherlands","NLD",2007,391000
"Netherlands","NLD",2008,375000
"Netherlands","NLD",2009,407000
"Netherlands","NLD",2010,334000
"Netherlands","NLD",2011,418000
"Netherlands","NLD",2012,281000
"Netherlands","NLD",2013,314000
"Netherlands","NLD",2014,353000
"Netherlands","NLD",2015,336000
"Netherlands","NLD",2016,317000
"Netherlands","NLD",2017,227000
"Netherlands","NLD",2018,269100
"Netherlands","NLD",2019,273000
"Netherlands","NLD",2020,220000
"Netherlands","NLD",2021,245000
"Netherlands","NLD",2022,236000
"Netherlands","NLD",2023,198000
"New Zealand","NZL",1961,74400
"New Zealand","NZL",1962,93490
"New Zealand","NZL",1963,84000
"New Zealand","NZL",1964,109400
"New Zealand","NZL",1965,102900
"New Zealand","NZL",1966,113620
"New Zealand","NZL",1967,105403
"New Zealand","NZL",1968,113200
"New Zealand","NZL",1969,112300
"New Zealand","NZL",1970,140413
"New Zealand","NZL",1971,126759
"New Zealand","NZL",1972,149470
"New Zealand","NZL",1973,143138
"New Zealand","NZL",1974,152116
"New Zealand","NZL",1975,159403
"New Zealand","NZL",1976,172471
"New Zealand","NZL",1977,145539
"New Zealand","NZL",1978,185144
"New Zealand","NZL",1979,180058
"New Zealand","NZL",1980,211400
"New Zealand","NZL",1981,242031
"New Zealand","NZL",1982,225898
"New Zealand","NZL",1983,233285
"New Zealand","NZL",1984,246152
"New Zealand","NZL",1985,276594
"New Zealand","NZL",1986,343852
"New Zealand","NZL",1987,338000
"New Zealand","NZL",1988,330000
"New Zealand","NZL",1989,393000
"New Zealand","NZL",1990,361000
"New Zealand","NZL",1991,380000
"New Zealand","NZL",1992,487507
"New Zealand","NZL",1993,439000
"New Zealand","NZL",1994,480700
"New Zealand","NZL",1995,527000
"New Zealand","NZL",1996,549000
"New Zealand","NZL",1997,567000
"New Zealand","NZL",1998,523000
"New Zealand","NZL",1999,545000
"New Zealand","NZL",2000,620000
"New Zealand","NZL",2001,473726
"New Zealand","NZL",2002,530633
"New Zealand","NZL",2003,501192
"New Zealand","NZL",2004,546000
"New Zealand","NZL",2005,524000
"New Zealand","NZL",2006,354000
"New Zealand","NZL",2007,421000
"New Zealand","NZL",2008,446000
"New Zealand","NZL",2009,431000
"New Zealand","NZL",2010,444153.66
"New Zealand","NZL",2011,439418.25
"New Zealand","NZL",2012,437107.16
"New Zealand","NZL",2013,444177.7
"New Zealand","NZL",2014,490000
"New Zealand","NZL",2015,540000
"New Zealand","NZL",2016,550000
"New Zealand","NZL",2017,470000
"New Zealand","NZL",2018,480000
"New Zealand","NZL",2019,556312.44
"New Zealand","NZL",2020,566818.25
"New Zealand","NZL",2021,569640.4
"New Zealand","NZL",2022,578763.56
"New Zealand","NZL",2023,586125.2
"North America",NA,1961,3004479
"North America",NA,1962,3084574
"North America",NA,1963,3201848
"North America",NA,1964,3402780
"North America",NA,1965,3376325
"North America",NA,1966,3179032
"North America",NA,1967,3008206
"North America",NA,1968,3002805
"North America",NA,1969,3679098
"North America",NA,1970,3458268
"North America",NA,1971,3519751
"North America",NA,1972,3291697
"North America",NA,1973,3412611
"North America",NA,1974,3629009
"North America",NA,1975,4075851
"North America",NA,1976,3680523
"North America",NA,1977,3661506
"North America",NA,1978,4188608
"North America",NA,1979,4423340
"North America",NA,1980,4807348
"North America",NA,1981,4325040
"North America",NA,1982,4496312
"North America",NA,1983,4595237
"North America",NA,1984,4679110
"North America",NA,1985,4500696
"North America",NA,1986,4441812
"North America",NA,1987,5891735
"North America",NA,1988,5181606
"North America",NA,1989,5588694
"North America",NA,1990,5403802
"North America",NA,1991,5473961
"North America",NA,1992,5984336
"North America",NA,1993,5896778
"North America",NA,1994,6286545
"North America",NA,1995,5839363.5
"North America",NA,1996,5677776.5
"North America",NA,1997,5845169.5
"North America",NA,1998,6203526
"North America",NA,1999,5923743
"North America",NA,2000,5697537.5
"North America",NA,2001,5226210.5
"North America",NA,2002,4724749
"North America",NA,2003,4901810
"North America",NA,2004,5705685
"North America",NA,2005,5409354.5
"North America",NA,2006,5489492
"North America",NA,2007,5103340.5
"North America",NA,2008,5338004
"North America",NA,2009,5436634
"North America",NA,2010,5212409.5
"North America",NA,2011,5388629
"North America",NA,2012,4795731
"North America",NA,2013,6080125.5
"North America",NA,2014,6551423.5
"North America",NA,2015,5730797
"North America",NA,2016,6418266.5
"North America",NA,2017,6429172
"North America",NA,2018,5780437.5
"North America",NA,2019,6243315.5
"North America",NA,2020,5842258.5
"North America",NA,2021,5624405
"North America",NA,2022,5788140
"North America",NA,2023,6407192.5
"North Korea","PRK",1961,90000
"North Korea","PRK",1962,95000
"North Korea","PRK",1963,85000
"North Korea","PRK",1964,85000
"North Korea","PRK",1965,1e+05
"North Korea","PRK",1966,1e+05
"North Korea","PRK",1967,90000
"North Korea","PRK",1968,115000
"North Korea","PRK",1969,120000
"North Korea","PRK",1970,115000
"North Korea","PRK",1971,170000
"North Korea","PRK",1972,2e+05
"North Korea","PRK",1973,255000
"North Korea","PRK",1974,290000
"North Korea","PRK",1975,325000
"North Korea","PRK",1976,365000
"North Korea","PRK",1977,4e+05
"North Korea","PRK",1978,430000
"North Korea","PRK",1979,440000
"North Korea","PRK",1980,460000
"North Korea","PRK",1981,480000
"North Korea","PRK",1982,5e+05
"North Korea","PRK",1983,530000
"North Korea","PRK",1984,560000
"North Korea","PRK",1985,580000
"North Korea","PRK",1986,6e+05
"North Korea","PRK",1987,625000
"North Korea","PRK",1988,630000
"North Korea","PRK",1989,638000
"North Korea","PRK",1990,645000
"North Korea","PRK",1991,650000
"North Korea","PRK",1992,653000
"North Korea","PRK",1993,6e+05
"North Korea","PRK",1994,650000
"North Korea","PRK",1995,630000
"North Korea","PRK",1996,632643.6
"North Korea","PRK",1997,636046.44
"North Korea","PRK",1998,640000
"North Korea","PRK",1999,650000
"North Korea","PRK",2000,652718.44
"North Korea","PRK",2001,660000
"North Korea","PRK",2002,657481.75
"North Korea","PRK",2003,650000
"North Korea","PRK",2004,665000
"North Korea","PRK",2005,668000
"North Korea","PRK",2006,665000
"North Korea","PRK",2007,635000
"North Korea","PRK",2008,657518.25
"North Korea","PRK",2009,687807.56
"North Korea","PRK",2010,712312.3
"North Korea","PRK",2011,752300
"North Korea","PRK",2012,785000
"North Korea","PRK",2013,780000
"North Korea","PRK",2014,777125.75
"North Korea","PRK",2015,776709.75
"North Korea","PRK",2016,783182.44
"North Korea","PRK",2017,786511.94
"North Korea","PRK",2018,788305.56
"North Korea","PRK",2019,786964.6
"North Korea","PRK",2020,797819.3
"North Korea","PRK",2021,802697.5
"North Korea","PRK",2022,806878.75
"North Korea","PRK",2023,811060
"North Macedonia","MKD",1992,87642
"North Macedonia","MKD",1993,71676
"North Macedonia","MKD",1994,70060
"North Macedonia","MKD",1995,69850
"North Macedonia","MKD",1996,65399
"North Macedonia","MKD",1997,76602
"North Macedonia","MKD",1998,61675
"North Macedonia","MKD",1999,72952
"North Macedonia","MKD",2000,84275
"North Macedonia","MKD",2001,38400
"North Macedonia","MKD",2002,63320
"North Macedonia","MKD",2003,61936
"North Macedonia","MKD",2004,82409
"North Macedonia","MKD",2005,86217
"North Macedonia","MKD",2006,95826
"North Macedonia","MKD",2007,152089
"North Macedonia","MKD",2008,174315
"North Macedonia","MKD",2009,106356
"North Macedonia","MKD",2010,121383
"North Macedonia","MKD",2011,124552
"North Macedonia","MKD",2012,127171
"North Macedonia","MKD",2013,112929
"North Macedonia","MKD",2014,95684
"North Macedonia","MKD",2015,136931
"North Macedonia","MKD",2016,101088
"North Macedonia","MKD",2017,43366
"North Macedonia","MKD",2018,140296
"North Macedonia","MKD",2019,88701
"North Macedonia","MKD",2020,105794
"North Macedonia","MKD",2021,92863
"North Macedonia","MKD",2022,164530
"North Macedonia","MKD",2023,80283
"Northern Africa (FAO)",NA,1961,30300
"Northern Africa (FAO)",NA,1962,25900
"Northern Africa (FAO)",NA,1963,30300
"Northern Africa (FAO)",NA,1964,40190
"Northern Africa (FAO)",NA,1965,42070
"Northern Africa (FAO)",NA,1966,38172
"Northern Africa (FAO)",NA,1967,34900
"Northern Africa (FAO)",NA,1968,37643
"Northern Africa (FAO)",NA,1969,39280
"Northern Africa (FAO)",NA,1970,38458
"Northern Africa (FAO)",NA,1971,45825
"Northern Africa (FAO)",NA,1972,45505
"Northern Africa (FAO)",NA,1973,50389
"Northern Africa (FAO)",NA,1974,56018
"Northern Africa (FAO)",NA,1975,66842
"Northern Africa (FAO)",NA,1976,70351
"Northern Africa (FAO)",NA,1977,81501
"Northern Africa (FAO)",NA,1978,96552
"Northern Africa (FAO)",NA,1979,109960
"Northern Africa (FAO)",NA,1980,122619
"Northern Africa (FAO)",NA,1981,152529
"Northern Africa (FAO)",NA,1982,173520
"Northern Africa (FAO)",NA,1983,177148
"Northern Africa (FAO)",NA,1984,196239
"Northern Africa (FAO)",NA,1985,227000
"Northern Africa (FAO)",NA,1986,238399
"Northern Africa (FAO)",NA,1987,270588
"Northern Africa (FAO)",NA,1988,358480
"Northern Africa (FAO)",NA,1989,439895
"Northern Africa (FAO)",NA,1990,372060
"Northern Africa (FAO)",NA,1991,410431
"Northern Africa (FAO)",NA,1992,670981
"Northern Africa (FAO)",NA,1993,926120
"Northern Africa (FAO)",NA,1994,712811
"Northern Africa (FAO)",NA,1995,907654
"Northern Africa (FAO)",NA,1996,952390
"Northern Africa (FAO)",NA,1997,974842
"Northern Africa (FAO)",NA,1998,866632.6
"Northern Africa (FAO)",NA,1999,934975
"Northern Africa (FAO)",NA,2000,977291
"Northern Africa (FAO)",NA,2001,919288
"Northern Africa (FAO)",NA,2002,1138486
"Northern Africa (FAO)",NA,2003,1063485.5
"Northern Africa (FAO)",NA,2004,1262955
"Northern Africa (FAO)",NA,2005,1205858
"Northern Africa (FAO)",NA,2006,1367572
"Northern Africa (FAO)",NA,2007,1295770
"Northern Africa (FAO)",NA,2008,1346020
"Northern Africa (FAO)",NA,2009,1328874
"Northern Africa (FAO)",NA,2010,1464617
"Northern Africa (FAO)",NA,2011,1520829
"Northern Africa (FAO)",NA,2012,1555910
"Northern Africa (FAO)",NA,2013,1809280.6
"Northern Africa (FAO)",NA,2014,1761599.2
"Northern Africa (FAO)",NA,2015,1925523.4
"Northern Africa (FAO)",NA,2016,1805443.1
"Northern Africa (FAO)",NA,2017,2145674.5
"Northern Africa (FAO)",NA,2018,2049365.6
"Northern Africa (FAO)",NA,2019,2194456.8
"Northern Africa (FAO)",NA,2020,2266150
"Northern Africa (FAO)",NA,2021,2419673
"Northern Africa (FAO)",NA,2022,2501846
"Northern Africa (FAO)",NA,2023,2470734
"Northern America (FAO)",NA,1961,2921226
"Northern America (FAO)",NA,1962,2985610
"Northern America (FAO)",NA,1963,3079193
"Northern America (FAO)",NA,1964,3275289
"Northern America (FAO)",NA,1965,3236074
"Northern America (FAO)",NA,1966,3035066
"Northern America (FAO)",NA,1967,2888525
"Northern America (FAO)",NA,1968,2871329
"Northern America (FAO)",NA,1969,3528543
"Northern America (FAO)",NA,1970,3307453
"Northern America (FAO)",NA,1971,3281956
"Northern America (FAO)",NA,1972,3059370
"Northern America (FAO)",NA,1973,3216432
"Northern America (FAO)",NA,1974,3390820
"Northern America (FAO)",NA,1975,3875971
"Northern America (FAO)",NA,1976,3344897
"Northern America (FAO)",NA,1977,3468435
"Northern America (FAO)",NA,1978,3897818
"Northern America (FAO)",NA,1979,4120828
"Northern America (FAO)",NA,1980,4552589
"Northern America (FAO)",NA,1981,3932999
"Northern America (FAO)",NA,1982,4161686
"Northern America (FAO)",NA,1983,4285253
"Northern America (FAO)",NA,1984,4209947
"Northern America (FAO)",NA,1985,4068605
"Northern America (FAO)",NA,1986,3952975
"Northern America (FAO)",NA,1987,5362650
"Northern America (FAO)",NA,1988,4640660
"Northern America (FAO)",NA,1989,5055630
"Northern America (FAO)",NA,1990,4921250
"Northern America (FAO)",NA,1991,4918416
"Northern America (FAO)",NA,1992,5357862
"Northern America (FAO)",NA,1993,5330209
"Northern America (FAO)",NA,1994,5770450
"Northern America (FAO)",NA,1995,5397184
"Northern America (FAO)",NA,1996,5222135
"Northern America (FAO)",NA,1997,5186367
"Northern America (FAO)",NA,1998,5803093
"Northern America (FAO)",NA,1999,5443805
"Northern America (FAO)",NA,2000,5329672
"Northern America (FAO)",NA,2001,4762686
"Northern America (FAO)",NA,2002,4218661
"Northern America (FAO)",NA,2003,4385002
"Northern America (FAO)",NA,2004,5109146
"Northern America (FAO)",NA,2005,4799277
"Northern America (FAO)",NA,2006,4858592
"Northern America (FAO)",NA,2007,4569250
"Northern America (FAO)",NA,2008,4791913
"Northern America (FAO)",NA,2009,4829758
"Northern America (FAO)",NA,2010,4581315
"Northern America (FAO)",NA,2011,4701833
"Northern America (FAO)",NA,2012,4361605
"Northern America (FAO)",NA,2013,5158895
"Northern America (FAO)",NA,2014,5768579
"Northern America (FAO)",NA,2015,4905298
"Northern America (FAO)",NA,2016,5632029
"Northern America (FAO)",NA,2017,5642752
"Northern America (FAO)",NA,2018,5047768
"Northern America (FAO)",NA,2019,5411297.5
"Northern America (FAO)",NA,2020,5056198
"Northern America (FAO)",NA,2021,4920375
"Northern America (FAO)",NA,2022,4907046
"Northern America (FAO)",NA,2023,5520156
"Northern Europe (FAO)",NA,1961,664295
"Northern Europe (FAO)",NA,1962,982295
"Northern Europe (FAO)",NA,1963,902798
"Northern Europe (FAO)",NA,1964,1083615
"Northern Europe (FAO)",NA,1965,848400
"Northern Europe (FAO)",NA,1966,666458
"Northern Europe (FAO)",NA,1967,706539
"Northern Europe (FAO)",NA,1968,761615
"Northern Europe (FAO)",NA,1969,785574
"Northern Europe (FAO)",NA,1970,953133
"Northern Europe (FAO)",NA,1971,882379
"Northern Europe (FAO)",NA,1972,679723
"Northern Europe (FAO)",NA,1973,806184
"Northern Europe (FAO)",NA,1974,695598
"Northern Europe (FAO)",NA,1975,740488
"Northern Europe (FAO)",NA,1976,696675
"Northern Europe (FAO)",NA,1977,599112
"Northern Europe (FAO)",NA,1978,711583
"Northern Europe (FAO)",NA,1979,723821
"Northern Europe (FAO)",NA,1980,656921
"Northern Europe (FAO)",NA,1981,496870
"Northern Europe (FAO)",NA,1982,620758
"Northern Europe (FAO)",NA,1983,568655
"Northern Europe (FAO)",NA,1984,595232
"Northern Europe (FAO)",NA,1985,576269
"Northern Europe (FAO)",NA,1986,534014
"Northern Europe (FAO)",NA,1987,465972
"Northern Europe (FAO)",NA,1988,519684
"Northern Europe (FAO)",NA,1989,760239
"Northern Europe (FAO)",NA,1990,463542.3
"Northern Europe (FAO)",NA,1991,431627
"Northern Europe (FAO)",NA,1992,689865
"Northern Europe (FAO)",NA,1993,825017
"Northern Europe (FAO)",NA,1994,514133
"Northern Europe (FAO)",NA,1995,539809
"Northern Europe (FAO)",NA,1996,391186
"Northern Europe (FAO)",NA,1997,606827
"Northern Europe (FAO)",NA,1998,368993
"Northern Europe (FAO)",NA,1999,467222
"Northern Europe (FAO)",NA,2000,437689
"Northern Europe (FAO)",NA,2001,483518
"Northern Europe (FAO)",NA,2002,394471
"Northern Europe (FAO)",NA,2003,358693
"Northern Europe (FAO)",NA,2004,304547
"Northern Europe (FAO)",NA,2005,445148
"Northern Europe (FAO)",NA,2006,497653
"Northern Europe (FAO)",NA,2007,400735
"Northern Europe (FAO)",NA,2008,436015.06
"Northern Europe (FAO)",NA,2009,379995.16
"Northern Europe (FAO)",NA,2010,366321
"Northern Europe (FAO)",NA,2011,379729
"Northern Europe (FAO)",NA,2012,357355
"Northern Europe (FAO)",NA,2013,568706
"Northern Europe (FAO)",NA,2014,621591
"Northern Europe (FAO)",NA,2015,640322
"Northern Europe (FAO)",NA,2016,665503
"Northern Europe (FAO)",NA,2017,717196
"Northern Europe (FAO)",NA,2018,750419
"Northern Europe (FAO)",NA,2019,745896.94
"Northern Europe (FAO)",NA,2020,806712.44
"Northern Europe (FAO)",NA,2021,544330.4
"Northern Europe (FAO)",NA,2022,654730.75
"Northern Europe (FAO)",NA,2023,561393.75
"Norway","NOR",1961,48000
"Norway","NOR",1962,64000
"Norway","NOR",1963,49000
"Norway","NOR",1964,56000
"Norway","NOR",1965,43000
"Norway","NOR",1966,40565
"Norway","NOR",1967,49203
"Norway","NOR",1968,65199
"Norway","NOR",1969,53758
"Norway","NOR",1970,47993
"Norway","NOR",1971,50746
"Norway","NOR",1972,49562
"Norway","NOR",1973,36211
"Norway","NOR",1974,53864
"Norway","NOR",1975,44060
"Norway","NOR",1976,55498
"Norway","NOR",1977,42969
"Norway","NOR",1978,58543
"Norway","NOR",1979,39868
"Norway","NOR",1980,44795
"Norway","NOR",1981,53824
"Norway","NOR",1982,43673
"Norway","NOR",1983,50646
"Norway","NOR",1984,47564
"Norway","NOR",1985,63704
"Norway","NOR",1986,32413
