"Entity","Code","Year","barley__00000044__production__005510__tonnes"
"Nepal","NPL",1964,24000
"Nepal","NPL",1965,26000
"Nepal","NPL",1966,28000
"Nepal","NPL",1967,28000
"Nepal","NPL",1968,22600
"Nepal","NPL",1969,23400
"Nepal","NPL",1970,24400
"Nepal","NPL",1971,25301
"Nepal","NPL",1972,25459
"Nepal","NPL",1973,24815
"Nepal","NPL",1974,25626
"Nepal","NPL",1975,25599
"Nepal","NPL",1976,24667
"Nepal","NPL",1977,20595
"Nepal","NPL",1978,22450
"Nepal","NPL",1979,22690
"Nepal","NPL",1980,23290
"Nepal","NPL",1981,23030
"Nepal","NPL",1982,23320
"Nepal","NPL",1983,21160
"Nepal","NPL",1984,22270
"Nepal","NPL",1985,23460
"Nepal","NPL",1986,23430
"Nepal","NPL",1987,24670
"Nepal","NPL",1988,24290
"Nepal","NPL",1989,27020
"Nepal","NPL",1990,27390
"Nepal","NPL",1991,27840
"Nepal","NPL",1992,27640
"Nepal","NPL",1993,27610
"Nepal","NPL",1994,29000
"Nepal","NPL",1995,30000
"Nepal","NPL",1996,41340
"Nepal","NPL",1997,38660
"Nepal","NPL",1998,36950
"Nepal","NPL",1999,31898
"Nepal","NPL",2000,30817
"Nepal","NPL",2001,30488
"Nepal","NPL",2002,30790
"Nepal","NPL",2003,31711
"Nepal","NPL",2004,30670
"Nepal","NPL",2005,29341
"Nepal","NPL",2006,27786
"Nepal","NPL",2007,28293
"Nepal","NPL",2008,28082
"Nepal","NPL",2009,23224
"Nepal","NPL",2010,27587
"Nepal","NPL",2011,30240
"Nepal","NPL",2012,34830
"Nepal","NPL",2013,33782
"Nepal","NPL",2014,34824
"Nepal","NPL",2015,37354
"Nepal","NPL",2016,32800.91
"Nepal","NPL",2017,30510.36
"Nepal","NPL",2018,30510
"Nepal","NPL",2019,30550
"Nepal","NPL",2020,31146.67
"Nepal","NPL",2021,29433
"Nepal","NPL",2022,32156
"Nepal","NPL",2023,25911.81
"Net Food Importing Developing Countries (FAO)",NA,1961,2506594
"Net Food Importing Developing Countries (FAO)",NA,1962,3414194
"Net Food Importing Developing Countries (FAO)",NA,1963,3952429
"Net Food Importing Developing Countries (FAO)",NA,1964,3490686
"Net Food Importing Developing Countries (FAO)",NA,1965,3587403
"Net Food Importing Developing Countries (FAO)",NA,1966,2571280
"Net Food Importing Developing Countries (FAO)",NA,1967,3384267
"Net Food Importing Developing Countries (FAO)",NA,1968,5101317
"Net Food Importing Developing Countries (FAO)",NA,1969,3938360
"Net Food Importing Developing Countries (FAO)",NA,1970,3855517
"Net Food Importing Developing Countries (FAO)",NA,1971,4477890
"Net Food Importing Developing Countries (FAO)",NA,1972,4492546
"Net Food Importing Developing Countries (FAO)",NA,1973,3179881
"Net Food Importing Developing Countries (FAO)",NA,1974,4348580
"Net Food Importing Developing Countries (FAO)",NA,1975,3531137
"Net Food Importing Developing Countries (FAO)",NA,1976,4653104
"Net Food Importing Developing Countries (FAO)",NA,1977,3217921
"Net Food Importing Developing Countries (FAO)",NA,1978,4088695
"Net Food Importing Developing Countries (FAO)",NA,1979,4012615
"Net Food Importing Developing Countries (FAO)",NA,1980,4424754
"Net Food Importing Developing Countries (FAO)",NA,1981,3286336
"Net Food Importing Developing Countries (FAO)",NA,1982,4524051
"Net Food Importing Developing Countries (FAO)",NA,1983,3609043
"Net Food Importing Developing Countries (FAO)",NA,1984,3344988
"Net Food Importing Developing Countries (FAO)",NA,1985,4958229
"Net Food Importing Developing Countries (FAO)",NA,1986,5520076
"Net Food Importing Developing Countries (FAO)",NA,1987,3919267
"Net Food Importing Developing Countries (FAO)",NA,1988,5647443
"Net Food Importing Developing Countries (FAO)",NA,1989,5119062
"Net Food Importing Developing Countries (FAO)",NA,1990,4518232
"Net Food Importing Developing Countries (FAO)",NA,1991,5601013
"Net Food Importing Developing Countries (FAO)",NA,1992,3347424.2
"Net Food Importing Developing Countries (FAO)",NA,1993,3162429.2
"Net Food Importing Developing Countries (FAO)",NA,1994,5589555
"Net Food Importing Developing Countries (FAO)",NA,1995,2751041.2
"Net Food Importing Developing Countries (FAO)",NA,1996,6654493
"Net Food Importing Developing Countries (FAO)",NA,1997,3303497.5
"Net Food Importing Developing Countries (FAO)",NA,1998,4205820
"Net Food Importing Developing Countries (FAO)",NA,1999,3656413
"Net Food Importing Developing Countries (FAO)",NA,2000,2165668.8
"Net Food Importing Developing Countries (FAO)",NA,2001,3136895.2
"Net Food Importing Developing Countries (FAO)",NA,2002,3939573
"Net Food Importing Developing Countries (FAO)",NA,2003,4816497.5
"Net Food Importing Developing Countries (FAO)",NA,2004,5414862.5
"Net Food Importing Developing Countries (FAO)",NA,2005,3962930.8
"Net Food Importing Developing Countries (FAO)",NA,2006,5339355
"Net Food Importing Developing Countries (FAO)",NA,2007,3774844
"Net Food Importing Developing Countries (FAO)",NA,2008,4097544
"Net Food Importing Developing Countries (FAO)",NA,2009,7648239
"Net Food Importing Developing Countries (FAO)",NA,2010,5693721
"Net Food Importing Developing Countries (FAO)",NA,2011,5613680.5
"Net Food Importing Developing Countries (FAO)",NA,2012,5001529.5
"Net Food Importing Developing Countries (FAO)",NA,2013,6260531.5
"Net Food Importing Developing Countries (FAO)",NA,2014,5652470
"Net Food Importing Developing Countries (FAO)",NA,2015,6848300.5
"Net Food Importing Developing Countries (FAO)",NA,2016,4090624
"Net Food Importing Developing Countries (FAO)",NA,2017,5627709.5
"Net Food Importing Developing Countries (FAO)",NA,2018,5588054
"Net Food Importing Developing Countries (FAO)",NA,2019,5230253.5
"Net Food Importing Developing Countries (FAO)",NA,2020,4149689.8
"Net Food Importing Developing Countries (FAO)",NA,2021,5981297
"Net Food Importing Developing Countries (FAO)",NA,2022,4057655.5
"Net Food Importing Developing Countries (FAO)",NA,2023,4557345
"Netherlands","NLD",1961,385077
"Netherlands","NLD",1962,430996
"Netherlands","NLD",1963,386835
"Netherlands","NLD",1964,375753
"Netherlands","NLD",1965,372764
"Netherlands","NLD",1966,416450
"Netherlands","NLD",1967,446679
"Netherlands","NLD",1968,389478
"Netherlands","NLD",1969,389393
"Netherlands","NLD",1970,334300
"Netherlands","NLD",1971,373111
"Netherlands","NLD",1972,339712
"Netherlands","NLD",1973,382651
"Netherlands","NLD",1974,314991
"Netherlands","NLD",1975,335924
"Netherlands","NLD",1976,263397
"Netherlands","NLD",1977,286554
"Netherlands","NLD",1978,355050
"Netherlands","NLD",1979,287750
"Netherlands","NLD",1980,257791
"Netherlands","NLD",1981,248531
"Netherlands","NLD",1982,247400
"Netherlands","NLD",1983,176920
"Netherlands","NLD",1984,191747
"Netherlands","NLD",1985,197387
"Netherlands","NLD",1986,262191
"Netherlands","NLD",1987,261847
"Netherlands","NLD",1988,302290
"Netherlands","NLD",1989,250712
"Netherlands","NLD",1990,219000
"Netherlands","NLD",1991,237921
"Netherlands","NLD",1992,204024
"Netherlands","NLD",1993,253000
"Netherlands","NLD",1994,227600
"Netherlands","NLD",1995,202500
"Netherlands","NLD",1996,234800
"Netherlands","NLD",1997,268290
"Netherlands","NLD",1998,214500
"Netherlands","NLD",1999,365000
"Netherlands","NLD",2000,287800
"Netherlands","NLD",2001,386800
"Netherlands","NLD",2002,315300
"Netherlands","NLD",2003,349067
"Netherlands","NLD",2004,287600
"Netherlands","NLD",2005,307100
"Netherlands","NLD",2006,268700
"Netherlands","NLD",2007,260000
"Netherlands","NLD",2008,310200
"Netherlands","NLD",2009,309619
"Netherlands","NLD",2010,204444
"Netherlands","NLD",2011,204702
"Netherlands","NLD",2012,205912
"Netherlands","NLD",2013,208084
"Netherlands","NLD",2014,196925
"Netherlands","NLD",2015,229233
"Netherlands","NLD",2016,236231
"Netherlands","NLD",2017,204316
"Netherlands","NLD",2018,247500
"Netherlands","NLD",2019,242370
"Netherlands","NLD",2020,246190
"Netherlands","NLD",2021,196590
"Netherlands","NLD",2022,283230
"Netherlands","NLD",2023,230510
"New Zealand","NZL",1961,77467
"New Zealand","NZL",1962,80760
"New Zealand","NZL",1963,95293
"New Zealand","NZL",1964,131000
"New Zealand","NZL",1965,105920
"New Zealand","NZL",1966,114080
"New Zealand","NZL",1967,134014
"New Zealand","NZL",1968,219339
"New Zealand","NZL",1969,232560
"New Zealand","NZL",1970,174443
"New Zealand","NZL",1971,259320
"New Zealand","NZL",1972,335484
"New Zealand","NZL",1973,285261
"New Zealand","NZL",1974,241569
"New Zealand","NZL",1975,262881
"New Zealand","NZL",1976,285495
"New Zealand","NZL",1977,272096
"New Zealand","NZL",1978,258690
"New Zealand","NZL",1979,263580
"New Zealand","NZL",1980,228347
"New Zealand","NZL",1981,271446
"New Zealand","NZL",1982,355787
"New Zealand","NZL",1983,346410
"New Zealand","NZL",1984,571010
"New Zealand","NZL",1985,644369
"New Zealand","NZL",1986,556200
"New Zealand","NZL",1987,400645
"New Zealand","NZL",1988,356055
"New Zealand","NZL",1989,326850
"New Zealand","NZL",1990,434856
"New Zealand","NZL",1991,382043
"New Zealand","NZL",1992,318787
"New Zealand","NZL",1993,389523
"New Zealand","NZL",1994,395476
"New Zealand","NZL",1995,302804
"New Zealand","NZL",1996,367181
"New Zealand","NZL",1997,411000
"New Zealand","NZL",1998,340000
"New Zealand","NZL",1999,304000
"New Zealand","NZL",2000,302000
"New Zealand","NZL",2001,365000
"New Zealand","NZL",2002,440883
"New Zealand","NZL",2003,371837
"New Zealand","NZL",2004,226082
"New Zealand","NZL",2005,302023
"New Zealand","NZL",2006,277020
"New Zealand","NZL",2007,355627
"New Zealand","NZL",2008,408730
"New Zealand","NZL",2009,435270
"New Zealand","NZL",2010,308298
"New Zealand","NZL",2011,367958
"New Zealand","NZL",2012,438789
"New Zealand","NZL",2013,416478
"New Zealand","NZL",2014,405747
"New Zealand","NZL",2015,437144
"New Zealand","NZL",2016,364186
"New Zealand","NZL",2017,297598.9
"New Zealand","NZL",2018,379704.28
"New Zealand","NZL",2019,383651
"New Zealand","NZL",2020,337666
"New Zealand","NZL",2021,325057
"New Zealand","NZL",2022,329728
"New Zealand","NZL",2023,357882
"North America",NA,1961,11172580
"North America",NA,1962,13076497
"North America",NA,1963,13556414
"North America",NA,1964,12245312
"North America",NA,1965,13505209
"North America",NA,1966,15317194
"North America",NA,1967,13847711
"North America",NA,1968,16630892
"North America",NA,1969,17594800
"North America",NA,1970,18187096
"North America",NA,1971,23438008
"North America",NA,1972,20776716
"North America",NA,1973,19704436
"North America",NA,1974,15543616
"North America",NA,1975,18205688
"North America",NA,1976,19401336
"North America",NA,1977,21533264
"North America",NA,1978,20804962
"North America",NA,1979,17189224
"North America",NA,1980,19787296
"North America",NA,1981,24584532
"North America",NA,1982,25622404
"North America",NA,1983,21832800
"North America",NA,1984,23935676
"North America",NA,1985,25773872
"North America",NA,1986,28329988
"North America",NA,1987,25929760
"North America",NA,1988,16901036
"North America",NA,1989,21019568
"North America",NA,1990,23125962
"North America",NA,1991,22307312
"North America",NA,1992,21490516
"North America",NA,1993,22179704
"North America",NA,1994,20161786
"North America",NA,1995,21344476
"North America",NA,1996,24692878
"North America",NA,1997,21841116
"North America",NA,1998,20775378
"North America",NA,1999,19573776
"North America",NA,2000,20862040
"North America",NA,2001,17014540
"North America",NA,2002,13144665
"North America",NA,2003,19307736
"North America",NA,2004,19578944
"North America",NA,2005,17051822
"North America",NA,2006,14365068
"North America",NA,2007,16137534
"North America",NA,2008,17772182
"North America",NA,2009,14980764
"North America",NA,2010,12223860
"North America",NA,2011,11749071
"North America",NA,2012,13811787
"North America",NA,2013,15595121
"North America",NA,2014,11915135
"North America",NA,2015,13657220
"North America",NA,2016,14170377
"North America",NA,2017,12018546
"North America",NA,2018,12731020
"North America",NA,2019,15102421
"North America",NA,2020,15323921
"North America",NA,2021,10506567
"North America",NA,2022,14797328
"North America",NA,2023,13756979
"North Korea","PRK",1961,2e+05
"North Korea","PRK",1962,2e+05
"North Korea","PRK",1963,210000
"North Korea","PRK",1964,2e+05
"North Korea","PRK",1965,180000
"North Korea","PRK",1966,150000
"North Korea","PRK",1967,130000
"North Korea","PRK",1968,120000
"North Korea","PRK",1969,110000
"North Korea","PRK",1970,120000
"North Korea","PRK",1971,130000
"North Korea","PRK",1972,112000
"North Korea","PRK",1973,145000
"North Korea","PRK",1974,150000
"North Korea","PRK",1975,140000
"North Korea","PRK",1976,140000
"North Korea","PRK",1977,140000
"North Korea","PRK",1978,160000
"North Korea","PRK",1979,170000
"North Korea","PRK",1980,150000
"North Korea","PRK",1981,145000
"North Korea","PRK",1982,150000
"North Korea","PRK",1983,140000
"North Korea","PRK",1984,150000
"North Korea","PRK",1985,150000
"North Korea","PRK",1986,150000
"North Korea","PRK",1987,150000
"North Korea","PRK",1988,150000
"North Korea","PRK",1989,150000
"North Korea","PRK",1990,150000
"North Korea","PRK",1991,145000
"North Korea","PRK",1992,130000
"North Korea","PRK",1993,120000
"North Korea","PRK",1994,210000
"North Korea","PRK",1995,180000
"North Korea","PRK",1996,160000
"North Korea","PRK",1997,140000
"North Korea","PRK",1998,90000
"North Korea","PRK",1999,55000
"North Korea","PRK",2000,29000
"North Korea","PRK",2001,69638
"North Korea","PRK",2002,69000
"North Korea","PRK",2003,69000
"North Korea","PRK",2004,64000
"North Korea","PRK",2005,74000
"North Korea","PRK",2006,77000
"North Korea","PRK",2007,75000
"North Korea","PRK",2008,65000
"North Korea","PRK",2009,63000
"North Korea","PRK",2010,80000
"North Korea","PRK",2011,55000
"North Korea","PRK",2012,29000
"North Korea","PRK",2013,30300
"North Korea","PRK",2014,12000
"North Korea","PRK",2015,11000
"North Korea","PRK",2016,16200
"North Korea","PRK",2017,28000
"North Korea","PRK",2018,32500
"North Korea","PRK",2019,55900
"North Korea","PRK",2020,57000
"North Korea","PRK",2021,50571.88
"North Korea","PRK",2022,38148.47
"North Korea","PRK",2023,41552.08
"North Macedonia","MKD",1992,127350
"North Macedonia","MKD",1993,103454
"North Macedonia","MKD",1994,149424
"North Macedonia","MKD",1995,152449
"North Macedonia","MKD",1996,97792
"North Macedonia","MKD",1997,119950
"North Macedonia","MKD",1998,141879
"North Macedonia","MKD",1999,126574
"North Macedonia","MKD",2000,110145
"North Macedonia","MKD",2001,91500
"North Macedonia","MKD",2002,128430
"North Macedonia","MKD",2003,83245
"North Macedonia","MKD",2004,149963
"North Macedonia","MKD",2005,136891
"North Macedonia","MKD",2006,135053
"North Macedonia","MKD",2007,106635
"North Macedonia","MKD",2008,162779
"North Macedonia","MKD",2009,146372
"North Macedonia","MKD",2010,126315
"North Macedonia","MKD",2011,129509
"North Macedonia","MKD",2012,90384
"North Macedonia","MKD",2013,125565
"North Macedonia","MKD",2014,153055
"North Macedonia","MKD",2015,101677
"North Macedonia","MKD",2016,144832
"North Macedonia","MKD",2017,93666
"North Macedonia","MKD",2018,130028
"North Macedonia","MKD",2019,138453
"North Macedonia","MKD",2020,147711
"North Macedonia","MKD",2021,151435
"North Macedonia","MKD",2022,137691
"North Macedonia","MKD",2023,145019
"Northern Africa (FAO)",NA,1961,1058639
"Northern Africa (FAO)",NA,1962,2620066
"Northern Africa (FAO)",NA,1963,3020024
"Northern Africa (FAO)",NA,1964,2089285
"Northern Africa (FAO)",NA,1965,2285937
"Northern Africa (FAO)",NA,1966,1142500
"Northern Africa (FAO)",NA,1967,2168664
"Northern Africa (FAO)",NA,1968,4129273
"Northern Africa (FAO)",NA,1969,2869332
"Northern Africa (FAO)",NA,1970,2814445
"Northern Africa (FAO)",NA,1971,3200595
"Northern Africa (FAO)",NA,1972,3573280
"Northern Africa (FAO)",NA,1973,2143729
"Northern Africa (FAO)",NA,1974,3182047
"Northern Africa (FAO)",NA,1975,2949764
"Northern Africa (FAO)",NA,1976,4010233
"Northern Africa (FAO)",NA,1977,1878418
"Northern Africa (FAO)",NA,1978,3234642
"Northern Africa (FAO)",NA,1979,2836970
"Northern Africa (FAO)",NA,1980,3477621
"Northern Africa (FAO)",NA,1981,2057740
"Northern Africa (FAO)",NA,1982,3376599
"Northern Africa (FAO)",NA,1983,2312302
"Northern Africa (FAO)",NA,1984,2451342
"Northern Africa (FAO)",NA,1985,4782580
"Northern Africa (FAO)",NA,1986,5034800
"Northern Africa (FAO)",NA,1987,3147394
"Northern Africa (FAO)",NA,1988,4145690
"Northern Africa (FAO)",NA,1989,4260350
"Northern Africa (FAO)",NA,1990,3732016
"Northern Africa (FAO)",NA,1991,6029280
"Northern Africa (FAO)",NA,1992,3372780
"Northern Africa (FAO)",NA,1993,2095520
"Northern Africa (FAO)",NA,1994,4268418
"Northern Africa (FAO)",NA,1995,1664267
"Northern Africa (FAO)",NA,1996,6613734
"Northern Africa (FAO)",NA,1997,1843207
"Northern Africa (FAO)",NA,1998,3185821
"Northern Africa (FAO)",NA,1999,2581339
"Northern Africa (FAO)",NA,2000,1055989
"Northern Africa (FAO)",NA,2001,2141799
"Northern Africa (FAO)",NA,2002,2361089
"Northern Africa (FAO)",NA,2003,4358813
"Northern Africa (FAO)",NA,2004,4615020
"Northern Africa (FAO)",NA,2005,2867169
"Northern Africa (FAO)",NA,2006,4377960
"Northern Africa (FAO)",NA,2007,2762652
"Northern Africa (FAO)",NA,2008,2252400
"Northern Africa (FAO)",NA,2009,7077174
"Northern Africa (FAO)",NA,2010,4526363
"Northern Africa (FAO)",NA,2011,4477015
"Northern Africa (FAO)",NA,2012,3723198
"Northern Africa (FAO)",NA,2013,4739250.5
"Northern Africa (FAO)",NA,2014,3547231.2
"Northern Africa (FAO)",NA,2015,4977548.5
"Northern Africa (FAO)",NA,2016,2057197.6
"Northern Africa (FAO)",NA,2017,4071824
"Northern Africa (FAO)",NA,2018,5276755
"Northern Africa (FAO)",NA,2019,3897909.8
"Northern Africa (FAO)",NA,2020,2503210.2
"Northern Africa (FAO)",NA,2021,3923453.5
"Northern Africa (FAO)",NA,2022,2379256.8
"Northern Africa (FAO)",NA,2023,2595114.5
"Northern America (FAO)",NA,1961,10998398
"Northern America (FAO)",NA,1962,12925322
"Northern America (FAO)",NA,1963,13370728
"Northern America (FAO)",NA,1964,12074668
"Northern America (FAO)",NA,1965,13311884
"Northern America (FAO)",NA,1966,15097031
"Northern America (FAO)",NA,1967,13644242
"Northern America (FAO)",NA,1968,16378053
"Northern America (FAO)",NA,1969,17382176
"Northern America (FAO)",NA,1970,17949372
"Northern America (FAO)",NA,1971,23167498
"Northern America (FAO)",NA,1972,20466442
"Northern America (FAO)",NA,1973,19311852
"Northern America (FAO)",NA,1974,15292921
"Northern America (FAO)",NA,1975,17765116
"Northern America (FAO)",NA,1976,18851788
"Northern America (FAO)",NA,1977,21115212
"Northern America (FAO)",NA,1978,20299210
"Northern America (FAO)",NA,1979,16821200
"Northern America (FAO)",NA,1980,19256900
"Northern America (FAO)",NA,1981,24033300
"Northern America (FAO)",NA,1982,25198500
"Northern America (FAO)",NA,1983,21275000
"Northern America (FAO)",NA,1984,23316000
"Northern America (FAO)",NA,1985,25237000
"Northern America (FAO)",NA,1986,27817000
"Northern America (FAO)",NA,1987,25311300
"Northern America (FAO)",NA,1988,16530000
"Northern America (FAO)",NA,1989,20584000
"Northern America (FAO)",NA,1990,22633400
"Northern America (FAO)",NA,1991,21726510
"Northern America (FAO)",NA,1992,20939920
"Northern America (FAO)",NA,1993,21638420
"Northern America (FAO)",NA,1994,19853660
"Northern America (FAO)",NA,1995,20856990
"Northern America (FAO)",NA,1996,24106220
"Northern America (FAO)",NA,1997,21369320
"Northern America (FAO)",NA,1998,20363210
"Northern America (FAO)",NA,1999,19118010
"Northern America (FAO)",NA,2000,20147970
"Northern America (FAO)",NA,2001,16252330
"Northern America (FAO)",NA,2002,12408000
"Northern America (FAO)",NA,2003,18223100
"Northern America (FAO)",NA,2004,18647380
"Northern America (FAO)",NA,2005,16291090
"Northern America (FAO)",NA,2006,13495730
"Northern America (FAO)",NA,2007,15484410
"Northern America (FAO)",NA,2008,16990980
"Northern America (FAO)",NA,2009,14461900
"Northern America (FAO)",NA,2010,11551480
"Northern America (FAO)",NA,2011,11261610
"Northern America (FAO)",NA,2012,12780240
"Northern America (FAO)",NA,2013,15000670
"Northern America (FAO)",NA,2014,11069410
"Northern America (FAO)",NA,2015,12922370
"Northern America (FAO)",NA,2016,13192010
"Northern America (FAO)",NA,2017,11010370
"Northern America (FAO)",NA,2018,11722360
"Northern America (FAO)",NA,2019,14138320
"Northern America (FAO)",NA,2020,14459610
"Northern America (FAO)",NA,2021,9473737
"Northern America (FAO)",NA,2022,13773341
"Northern America (FAO)",NA,2023,12924924
"Northern Europe (FAO)",NA,1961,10114823
"Northern Europe (FAO)",NA,1962,11306892
"Northern Europe (FAO)",NA,1963,12803321
