"Entity","Code","Year","wheat__00000015__production__005510__tonnes"
"North America",NA,2016,98836290
"North America",NA,2017,81262440
"North America",NA,2018,86602590
"North America",NA,2019,88496170
"North America",NA,2020,88176420
"North America",NA,2021,70510730
"North America",NA,2022,82844744
"North America",NA,2023,84745350
"North Korea","PRK",1961,85000
"North Korea","PRK",1962,87000
"North Korea","PRK",1963,94000
"North Korea","PRK",1964,98000
"North Korea","PRK",1965,88000
"North Korea","PRK",1966,96000
"North Korea","PRK",1967,91000
"North Korea","PRK",1968,87000
"North Korea","PRK",1969,88000
"North Korea","PRK",1970,88000
"North Korea","PRK",1971,91000
"North Korea","PRK",1972,87000
"North Korea","PRK",1973,98000
"North Korea","PRK",1974,102000
"North Korea","PRK",1975,106000
"North Korea","PRK",1976,108000
"North Korea","PRK",1977,115000
"North Korea","PRK",1978,111000
"North Korea","PRK",1979,115000
"North Korea","PRK",1980,99000
"North Korea","PRK",1981,114000
"North Korea","PRK",1982,121000
"North Korea","PRK",1983,124000
"North Korea","PRK",1984,132000
"North Korea","PRK",1985,127000
"North Korea","PRK",1986,143000
"North Korea","PRK",1987,133000
"North Korea","PRK",1988,128000
"North Korea","PRK",1989,129000
"North Korea","PRK",1990,116000
"North Korea","PRK",1991,135000
"North Korea","PRK",1992,123000
"North Korea","PRK",1993,123000
"North Korea","PRK",1994,125000
"North Korea","PRK",1995,125000
"North Korea","PRK",1996,1e+05
"North Korea","PRK",1997,1e+05
"North Korea","PRK",1998,165000
"North Korea","PRK",1999,97000
"North Korea","PRK",2000,50000
"North Korea","PRK",2001,123866
"North Korea","PRK",2002,145000
"North Korea","PRK",2003,161000
"North Korea","PRK",2004,175000
"North Korea","PRK",2005,193000
"North Korea","PRK",2006,199000
"North Korea","PRK",2007,195000
"North Korea","PRK",2008,175000
"North Korea","PRK",2009,169000
"North Korea","PRK",2010,160000
"North Korea","PRK",2011,127000
"North Korea","PRK",2012,74000
"North Korea","PRK",2013,75000
"North Korea","PRK",2014,45000
"North Korea","PRK",2015,55000
"North Korea","PRK",2016,39000
"North Korea","PRK",2017,43800
"North Korea","PRK",2018,50900
"North Korea","PRK",2019,87500
"North Korea","PRK",2020,89000
"North Korea","PRK",2021,87068.02
"North Korea","PRK",2022,70578.54
"North Korea","PRK",2023,67367.33
"North Macedonia","MKD",1992,299522
"North Macedonia","MKD",1993,249789
"North Macedonia","MKD",1994,336133
"North Macedonia","MKD",1995,381226
"North Macedonia","MKD",1996,269303
"North Macedonia","MKD",1997,293762
"North Macedonia","MKD",1998,336562
"North Macedonia","MKD",1999,319419
"North Macedonia","MKD",2000,299356
"North Macedonia","MKD",2001,246000
"North Macedonia","MKD",2002,267170
"North Macedonia","MKD",2003,225490
"North Macedonia","MKD",2004,356825
"North Macedonia","MKD",2005,333888
"North Macedonia","MKD",2006,293326
"North Macedonia","MKD",2007,218100
"North Macedonia","MKD",2008,291719
"North Macedonia","MKD",2009,271117
"North Macedonia","MKD",2010,243137
"North Macedonia","MKD",2011,256103
"North Macedonia","MKD",2012,214963
"North Macedonia","MKD",2013,258960
"North Macedonia","MKD",2014,287954
"North Macedonia","MKD",2015,201218
"North Macedonia","MKD",2016,306433
"North Macedonia","MKD",2017,200112
"North Macedonia","MKD",2018,241106
"North Macedonia","MKD",2019,239916
"North Macedonia","MKD",2020,246031
"North Macedonia","MKD",2021,243676
"North Macedonia","MKD",2022,224632
"North Macedonia","MKD",2023,215165
"Northern Africa (FAO)",NA,1961,3363041
"Northern Africa (FAO)",NA,1962,5302198
"Northern Africa (FAO)",NA,1963,5387704
"Northern Africa (FAO)",NA,1964,4857102
"Northern Africa (FAO)",NA,1965,5090161
"Northern Africa (FAO)",NA,1966,4021815
"Northern Africa (FAO)",NA,1967,4761673
"Northern Africa (FAO)",NA,1968,6349370
"Northern Africa (FAO)",NA,1969,4753811
"Northern Africa (FAO)",NA,1970,5415537
"Northern Africa (FAO)",NA,1971,6078218
"Northern Africa (FAO)",NA,1972,6565209
"Northern Africa (FAO)",NA,1973,5779516
"Northern Africa (FAO)",NA,1974,5960793
"Northern Africa (FAO)",NA,1975,6735012
"Northern Africa (FAO)",NA,1976,6984728
"Northern Africa (FAO)",NA,1977,4898840
"Northern Africa (FAO)",NA,1978,6053764
"Northern Africa (FAO)",NA,1979,5687435
"Northern Africa (FAO)",NA,1980,6299366
"Northern Africa (FAO)",NA,1981,5352817
"Northern Africa (FAO)",NA,1982,6423462
"Northern Africa (FAO)",NA,1983,5759723
"Northern Africa (FAO)",NA,1984,5743089
"Northern Africa (FAO)",NA,1985,7316018
"Northern Africa (FAO)",NA,1986,7984900
"Northern Africa (FAO)",NA,1987,8012060
"Northern Africa (FAO)",NA,1988,8173771
"Northern Africa (FAO)",NA,1989,9113060
"Northern Africa (FAO)",NA,1990,10291779
"Northern Africa (FAO)",NA,1991,13892943
"Northern Africa (FAO)",NA,1992,10564007
"Northern Africa (FAO)",NA,1993,9413718
"Northern Africa (FAO)",NA,1994,11771829
"Northern Africa (FAO)",NA,1995,9408871
"Northern Africa (FAO)",NA,1996,17302412
"Northern Africa (FAO)",NA,1997,10510438
"Northern Africa (FAO)",NA,1998,14830151
"Northern Africa (FAO)",NA,1999,11662182
"Northern Africa (FAO)",NA,2000,9886114
"Northern Africa (FAO)",NA,2001,13156176
"Northern Africa (FAO)",NA,2002,12279551
"Northern Africa (FAO)",NA,2003,17397384
"Northern Africa (FAO)",NA,2004,17730396
"Northern Africa (FAO)",NA,2005,15766468
"Northern Africa (FAO)",NA,2006,19312520
"Northern Africa (FAO)",NA,2007,13630393
"Northern Africa (FAO)",NA,2008,14467534
"Northern Africa (FAO)",NA,2009,20247836
"Northern Africa (FAO)",NA,2010,16015956
"Northern Africa (FAO)",NA,2011,19399336
"Northern Africa (FAO)",NA,2012,18153014
"Northern Africa (FAO)",NA,2013,21133722
"Northern Africa (FAO)",NA,2014,18538082
"Northern Africa (FAO)",NA,2015,22190296
"Northern Africa (FAO)",NA,2016,16156350
"Northern Africa (FAO)",NA,2017,19655692
"Northern Africa (FAO)",NA,2018,21627868
"Northern Africa (FAO)",NA,2019,18781986
"Northern Africa (FAO)",NA,2020,16660014
"Northern Africa (FAO)",NA,2021,21479644
"Northern Africa (FAO)",NA,2022,17071646
"Northern Africa (FAO)",NA,2023,17266472
"Northern America (FAO)",NA,1961,41252010
"Northern America (FAO)",NA,1962,45111000
"Northern America (FAO)",NA,1963,50902896
"Northern America (FAO)",NA,1964,51277000
"Northern America (FAO)",NA,1965,53479010
"Northern America (FAO)",NA,1966,58030690
"Northern America (FAO)",NA,1967,57167696
"Northern America (FAO)",NA,1968,60054416
"Northern America (FAO)",NA,1969,57531664
"Northern America (FAO)",NA,1970,45808256
"Northern America (FAO)",NA,1971,58465090
"Northern America (FAO)",NA,1972,56595600
"Northern America (FAO)",NA,1973,62719950
"Northern America (FAO)",NA,1974,61800188
"Northern America (FAO)",NA,1975,74967060
"Northern America (FAO)",NA,1976,82068400
"Northern America (FAO)",NA,1977,75529260
"Northern America (FAO)",NA,1978,69459460
"Northern America (FAO)",NA,1979,75276580
"Northern America (FAO)",NA,1980,84091500
"Northern America (FAO)",NA,1981,100608300
"Northern America (FAO)",NA,1982,101966300
"Northern America (FAO)",NA,1983,92322910
"Northern America (FAO)",NA,1984,91805900
"Northern America (FAO)",NA,1985,90227010
"Northern America (FAO)",NA,1986,88275010
"Northern America (FAO)",NA,1987,83306810
"Northern America (FAO)",NA,1988,65233000
"Northern America (FAO)",NA,1989,80224210
"Northern America (FAO)",NA,1990,106392000
"Northern America (FAO)",NA,1991,85835600
"Northern America (FAO)",NA,1992,97013200
"Northern America (FAO)",NA,1993,92477900
"Northern America (FAO)",NA,1994,86087500
"Northern America (FAO)",NA,1995,84393400
"Northern America (FAO)",NA,1996,91783400
"Northern America (FAO)",NA,1997,91835400
"Northern America (FAO)",NA,1998,93409300
"Northern America (FAO)",NA,1999,89527180
"Northern America (FAO)",NA,2000,87174880
"Northern America (FAO)",NA,2001,73630130
"Northern America (FAO)",NA,2002,59665268
"Northern America (FAO)",NA,2003,86851860
"Northern America (FAO)",NA,2004,83492540
"Northern America (FAO)",NA,2005,82990100
"Northern America (FAO)",NA,2006,74481440
"Northern America (FAO)",NA,2007,75910760
"Northern America (FAO)",NA,2008,96635300
"Northern America (FAO)",NA,2009,87315630
"Northern America (FAO)",NA,2010,83362010
"Northern America (FAO)",NA,2011,79706810
"Northern America (FAO)",NA,2012,88923384
"Northern America (FAO)",NA,2013,95693710
"Northern America (FAO)",NA,2014,84589220
"Northern America (FAO)",NA,2015,83486940
"Northern America (FAO)",NA,2016,94971410
"Northern America (FAO)",NA,2017,77757050
"Northern America (FAO)",NA,2018,83657440
"Northern America (FAO)",NA,2019,85250690
"Northern America (FAO)",NA,2020,85188380
"Northern America (FAO)",NA,2021,67225790
"Northern America (FAO)",NA,2022,79232616
"Northern America (FAO)",NA,2023,81268050
"Northern Europe (FAO)",NA,1961,4845319
"Northern Europe (FAO)",NA,1962,6404822
"Northern Europe (FAO)",NA,1963,4950860
"Northern Europe (FAO)",NA,1964,6153264
"Northern Europe (FAO)",NA,1965,6517929
"Northern Europe (FAO)",NA,1966,5024394
"Northern Europe (FAO)",NA,1967,6269832
"Northern Europe (FAO)",NA,1968,5952566
"Northern Europe (FAO)",NA,1969,5565046
"Northern Europe (FAO)",NA,1970,6513982
"Northern Europe (FAO)",NA,1971,7230727
"Northern Europe (FAO)",NA,1972,7247741
"Northern Europe (FAO)",NA,1973,7569445
"Northern Europe (FAO)",NA,1974,9416454
"Northern Europe (FAO)",NA,1975,7330330
"Northern Europe (FAO)",NA,1976,8016565
"Northern Europe (FAO)",NA,1977,8025036
"Northern Europe (FAO)",NA,1978,9115894
"Northern Europe (FAO)",NA,1979,9288337
"Northern Europe (FAO)",NA,1980,11009392
"Northern Europe (FAO)",NA,1981,11189775
"Northern Europe (FAO)",NA,1982,13928281
"Northern Europe (FAO)",NA,1983,15102395
"Northern Europe (FAO)",NA,1984,20442276
"Northern Europe (FAO)",NA,1985,16493165
"Northern Europe (FAO)",NA,1986,18930338
"Northern Europe (FAO)",NA,1987,16714619
"Northern Europe (FAO)",NA,1988,15983841
"Northern Europe (FAO)",NA,1989,20113552
"Northern Europe (FAO)",NA,1990,21677818
"Northern Europe (FAO)",NA,1991,20863972
"Northern Europe (FAO)",NA,1992,21456978
"Northern Europe (FAO)",NA,1993,21562570
"Northern Europe (FAO)",NA,1994,20294440
"Northern Europe (FAO)",NA,1995,22695082
"Northern Europe (FAO)",NA,1996,25750468
"Northern Europe (FAO)",NA,1997,25116936
"Northern Europe (FAO)",NA,1998,25553716
"Northern Europe (FAO)",NA,1999,23388148
"Northern Europe (FAO)",NA,2000,27169748
"Northern Europe (FAO)",NA,2001,21793748
"Northern Europe (FAO)",NA,2002,25699716
"Northern Europe (FAO)",NA,2003,24879420
"Northern Europe (FAO)",NA,2004,26978834
"Northern Europe (FAO)",NA,2005,26315708
"Northern Europe (FAO)",NA,2006,24994012
"Northern Europe (FAO)",NA,2007,24450546
"Northern Europe (FAO)",NA,2008,29736152
"Northern Europe (FAO)",NA,2009,27628116
"Northern Europe (FAO)",NA,2010,26833136
"Northern Europe (FAO)",NA,2011,27698984
"Northern Europe (FAO)",NA,2012,26968500
"Northern Europe (FAO)",NA,2013,24275904
"Northern Europe (FAO)",NA,2014,32354108
"Northern Europe (FAO)",NA,2015,34400630
"Northern Europe (FAO)",NA,2016,29562334
"Northern Europe (FAO)",NA,2017,31623314
"Northern Europe (FAO)",NA,2018,23644780
"Northern Europe (FAO)",NA,2019,33364960
"Northern Europe (FAO)",NA,2020,26635620
"Northern Europe (FAO)",NA,2021,30035850
"Northern Europe (FAO)",NA,2022,32739860
"Northern Europe (FAO)",NA,2023,28995710
"Norway","NOR",1961,27400
"Norway","NOR",1962,20000
"Norway","NOR",1963,17700
"Norway","NOR",1964,20200
"Norway","NOR",1965,11800
"Norway","NOR",1966,4145
"Norway","NOR",1967,10583
"Norway","NOR",1968,16365
"Norway","NOR",1969,11111
"Norway","NOR",1970,11601
"Norway","NOR",1971,10431
"Norway","NOR",1972,11596
"Norway","NOR",1973,19833
"Norway","NOR",1974,62095
"Norway","NOR",1975,51819
"Norway","NOR",1976,65268
"Norway","NOR",1977,77998
"Norway","NOR",1978,79806
"Norway","NOR",1979,67001
"Norway","NOR",1980,65000
"Norway","NOR",1981,57700
"Norway","NOR",1982,75500
"Norway","NOR",1983,96800
"Norway","NOR",1984,170400
"Norway","NOR",1985,169900
"Norway","NOR",1986,158500
"Norway","NOR",1987,249000
"Norway","NOR",1988,148300
"Norway","NOR",1989,139600
"Norway","NOR",1990,223606
"Norway","NOR",1991,246300
"Norway","NOR",1992,192500
"Norway","NOR",1993,360300
"Norway","NOR",1994,195100
"Norway","NOR",1995,312200
"Norway","NOR",1996,266300
"Norway","NOR",1997,255500
"Norway","NOR",1998,323400
"Norway","NOR",1999,229700
"Norway","NOR",2000,313400
"Norway","NOR",2001,259100
"Norway","NOR",2002,261500
"Norway","NOR",2003,349500
"Norway","NOR",2004,406800
"Norway","NOR",2005,395400
"Norway","NOR",2006,357000
"Norway","NOR",2007,401100
"Norway","NOR",2008,453300
"Norway","NOR",2009,278000
"Norway","NOR",2010,331400
"Norway","NOR",2011,284600
"Norway","NOR",2012,274700
"Norway","NOR",2013,213000
"Norway","NOR",2014,389600
"Norway","NOR",2015,495200
"Norway","NOR",2016,309400
"Norway","NOR",2017,400500
"Norway","NOR",2018,137700
"Norway","NOR",2019,450100
"Norway","NOR",2020,322500
"Norway","NOR",2021,264900
"Norway","NOR",2022,384000
"Norway","NOR",2023,172000
"Oceania",NA,1961,6980641
"Oceania",NA,1962,8566245
"Oceania",NA,1963,9173748
"Oceania",NA,1964,10311044
"Oceania",NA,1965,7317480
"Oceania",NA,1966,12991135
"Oceania",NA,1967,7894601
"Oceania",NA,1968,15246563
"Oceania",NA,1969,11004929
"Oceania",NA,1970,8177230
"Oceania",NA,1971,8931666
"Oceania",NA,1972,6978713
"Oceania",NA,1973,12363178
"Oceania",NA,1974,11571647
"Oceania",NA,1975,12161946
"Oceania",NA,1976,12188228
"Oceania",NA,1977,9724425
"Oceania",NA,1978,18418816
"Oceania",NA,1979,16483098
"Oceania",NA,1980,11162018
"Oceania",NA,1981,16685983
"Oceania",NA,1982,9168203
"Oceania",NA,1983,22317206
"Oceania",NA,1984,18980832
"Oceania",NA,1985,16308958
"Oceania",NA,1986,16499272
"Oceania",NA,1987,12624063
"Oceania",NA,1988,14141050
"Oceania",NA,1989,14349715
"Oceania",NA,1990,15254292
"Oceania",NA,1991,15247098
"Oceania",NA,1992,10748662
"Oceania",NA,1993,14958188
"Oceania",NA,1994,16720990
"Oceania",NA,1995,9206270
"Oceania",NA,1996,16781116
"Oceania",NA,1997,24019052
"Oceania",NA,1998,19526180
"Oceania",NA,1999,21784808
"Oceania",NA,2000,25083000
"Oceania",NA,2001,22472036
"Oceania",NA,2002,24600836
"Oceania",NA,2003,10450859
"Oceania",NA,2004,26387776
"Oceania",NA,2005,22224096
"Oceania",NA,2006,25412142
"Oceania",NA,2007,11166062
"Oceania",NA,2008,13912728
"Oceania",NA,2009,21823640
"Oceania",NA,2010,22278900
"Oceania",NA,2011,27793338
"Oceania",NA,2012,30393642
"Oceania",NA,2013,23303416
"Oceania",NA,2014,25716532
"Oceania",NA,2015,24156100
"Oceania",NA,2016,22733872
"Oceania",NA,2017,32223940
"Oceania",NA,2018,21312166
"Oceania",NA,2019,17995760
"Oceania",NA,2020,14934020
"Oceania",NA,2021,32345470
"Oceania",NA,2022,36640040
"Oceania",NA,2023,41591116
"Oceania (FAO)",NA,1961,6980641
"Oceania (FAO)",NA,1962,8566245
"Oceania (FAO)",NA,1963,9173748
"Oceania (FAO)",NA,1964,10311044
"Oceania (FAO)",NA,1965,7317480
"Oceania (FAO)",NA,1966,12991135
"Oceania (FAO)",NA,1967,7894601
"Oceania (FAO)",NA,1968,15246563
"Oceania (FAO)",NA,1969,11004929
"Oceania (FAO)",NA,1970,8177230
"Oceania (FAO)",NA,1971,8931666
"Oceania (FAO)",NA,1972,6978713
"Oceania (FAO)",NA,1973,12363178
"Oceania (FAO)",NA,1974,11571647
"Oceania (FAO)",NA,1975,12161946
"Oceania (FAO)",NA,1976,12188228
"Oceania (FAO)",NA,1977,9724425
"Oceania (FAO)",NA,1978,18418816
"Oceania (FAO)",NA,1979,16483098
"Oceania (FAO)",NA,1980,11162018
"Oceania (FAO)",NA,1981,16685983
"Oceania (FAO)",NA,1982,9168203
"Oceania (FAO)",NA,1983,22317206
"Oceania (FAO)",NA,1984,18980832
"Oceania (FAO)",NA,1985,16308958
"Oceania (FAO)",NA,1986,16499272
"Oceania (FAO)",NA,1987,12624063
"Oceania (FAO)",NA,1988,14141050
"Oceania (FAO)",NA,1989,14349715
"Oceania (FAO)",NA,1990,15254292
"Oceania (FAO)",NA,1991,15247098
"Oceania (FAO)",NA,1992,10748662
"Oceania (FAO)",NA,1993,14958188
"Oceania (FAO)",NA,1994,16720990
"Oceania (FAO)",NA,1995,9206270
"Oceania (FAO)",NA,1996,16781116
"Oceania (FAO)",NA,1997,24019052
"Oceania (FAO)",NA,1998,19526180
"Oceania (FAO)",NA,1999,21784808
"Oceania (FAO)",NA,2000,25083000
"Oceania (FAO)",NA,2001,22472036
"Oceania (FAO)",NA,2002,24600834
"Oceania (FAO)",NA,2003,10450859
"Oceania (FAO)",NA,2004,26387776
"Oceania (FAO)",NA,2005,22224096
"Oceania (FAO)",NA,2006,25412140
"Oceania (FAO)",NA,2007,11166062
"Oceania (FAO)",NA,2008,13912728
"Oceania (FAO)",NA,2009,21823640
"Oceania (FAO)",NA,2010,22278900
"Oceania (FAO)",NA,2011,27793338
"Oceania (FAO)",NA,2012,30393644
"Oceania (FAO)",NA,2013,23303416
"Oceania (FAO)",NA,2014,25716534
"Oceania (FAO)",NA,2015,24156100
"Oceania (FAO)",NA,2016,22733872
"Oceania (FAO)",NA,2017,32223940
"Oceania (FAO)",NA,2018,21312166
"Oceania (FAO)",NA,2019,17995762
"Oceania (FAO)",NA,2020,14934020
"Oceania (FAO)",NA,2021,32345470
"Oceania (FAO)",NA,2022,36640040
"Oceania (FAO)",NA,2023,41591110
"Oman","OMN",1961,1400
"Oman","OMN",1962,1400
"Oman","OMN",1963,1500
"Oman","OMN",1964,1500
"Oman","OMN",1965,1500
"Oman","OMN",1966,1700
"Oman","OMN",1967,1700
"Oman","OMN",1968,1850
"Oman","OMN",1969,1850
"Oman","OMN",1970,2000
"Oman","OMN",1971,2000
"Oman","OMN",1972,2000
"Oman","OMN",1973,3000
"Oman","OMN",1974,3000
"Oman","OMN",1975,3000
"Oman","OMN",1976,2000
"Oman","OMN",1977,500
"Oman","OMN",1978,275
"Oman","OMN",1979,150
"Oman","OMN",1980,359
"Oman","OMN",1981,359
"Oman","OMN",1982,1141
"Oman","OMN",1983,1141
"Oman","OMN",1984,1141
"Oman","OMN",1985,251
"Oman","OMN",1986,289
"Oman","OMN",1987,369
"Oman","OMN",1988,700
"Oman","OMN",1989,900
"Oman","OMN",1990,1190
"Oman","OMN",1991,1200
"Oman","OMN",1992,1250
"Oman","OMN",1993,1300
"Oman","OMN",1994,1325
"Oman","OMN",1995,1350
"Oman","OMN",1996,1380
"Oman","OMN",1997,1250
"Oman","OMN",1998,770
"Oman","OMN",1999,1050
"Oman","OMN",2000,1413
"Oman","OMN",2001,1429
"Oman","OMN",2002,1421
"Oman","OMN",2003,1210
"Oman","OMN",2004,1200
"Oman","OMN",2005,865
"Oman","OMN",2006,775
"Oman","OMN",2007,947
"Oman","OMN",2008,1070
"Oman","OMN",2009,1874
"Oman","OMN",2010,2286
"Oman","OMN",2011,2126
"Oman","OMN",2012,2000
"Oman","OMN",2013,1095
"Oman","OMN",2014,3403
"Oman","OMN",2015,2525
"Oman","OMN",2016,3980
"Oman","OMN",2017,3980
"Oman","OMN",2018,3579
"Oman","OMN",2019,3615
"Oman","OMN",2020,2865
"Oman","OMN",2021,3542
"Oman","OMN",2022,3547
"Oman","OMN",2023,7892
"Pakistan","PAK",1961,3814000
"Pakistan","PAK",1962,4026000
"Pakistan","PAK",1963,4170000
"Pakistan","PAK",1964,4162000
"Pakistan","PAK",1965,4590000
"Pakistan","PAK",1966,3916000
"Pakistan","PAK",1967,4334000
"Pakistan","PAK",1968,6418000
"Pakistan","PAK",1969,6618000
"Pakistan","PAK",1970,7294000
"Pakistan","PAK",1971,6475693
"Pakistan","PAK",1972,6890851
"Pakistan","PAK",1973,7442570
"Pakistan","PAK",1974,7628503
"Pakistan","PAK",1975,7673440
"Pakistan","PAK",1976,8690713
"Pakistan","PAK",1977,9143873
"Pakistan","PAK",1978,8367200
"Pakistan","PAK",1979,9950000
"Pakistan","PAK",1980,10856500
"Pakistan","PAK",1981,11474600
"Pakistan","PAK",1982,11304200
"Pakistan","PAK",1983,12414400
"Pakistan","PAK",1984,10881900
"Pakistan","PAK",1985,11703000
"Pakistan","PAK",1986,13923000
"Pakistan","PAK",1987,12015900
"Pakistan","PAK",1988,12675100
"Pakistan","PAK",1989,14419200
"Pakistan","PAK",1990,14315500
"Pakistan","PAK",1991,14565000
"Pakistan","PAK",1992,15684200
"Pakistan","PAK",1993,16156500
"Pakistan","PAK",1994,15213000
"Pakistan","PAK",1995,17002400
"Pakistan","PAK",1996,16907400
"Pakistan","PAK",1997,16650500
"Pakistan","PAK",1998,18694000
"Pakistan","PAK",1999,17857600
"Pakistan","PAK",2000,21078600
"Pakistan","PAK",2001,19023700
"Pakistan","PAK",2002,18226500
"Pakistan","PAK",2003,19183300
"Pakistan","PAK",2004,19499800
"Pakistan","PAK",2005,21612300
"Pakistan","PAK",2006,21276900
"Pakistan","PAK",2007,23294600
"Pakistan","PAK",2008,20958800
"Pakistan","PAK",2009,24033000
"Pakistan","PAK",2010,23310800
"Pakistan","PAK",2011,25213800
"Pakistan","PAK",2012,23473400
"Pakistan","PAK",2013,24211360
"Pakistan","PAK",2014,25979400
"Pakistan","PAK",2015,25086174
"Pakistan","PAK",2016,25633028
"Pakistan","PAK",2017,26673704
"Pakistan","PAK",2018,25076148
"Pakistan","PAK",2019,24348984
