quadkey,latitude,longitude,rwi,error
03311221333202,33.1835362,-8.6022949,0.724,0.568
03311302323203,34.3525062,-4.7131348,-0.413,0.476
03311232301330,32.4263397,-7.4157715,-0.121,0.445
03311232131310,32.7595615,-7.0642090,-0.524,0.403
03311233113113,32.9625860,-5.6359863,-0.332,0.471
03311213323023,34.3887788,-6.1193848,-0.355,0.492
03311232002211,32.9072618,-8.3605957,-0.797,0.493
03311302320301,34.5156090,-4.8010254,0.349,0.500
03313021003032,29.3151407,-9.6130371,-0.097,0.397
03311320111121,34.2617560,-4.2736816,-0.386,0.470
03311233200033,32.4819627,-6.9543457,-0.262,0.481
03313012013203,30.4960174,-7.8771973,0.421,0.498
03311223301003,32.5190256,-8.9318848,-0.247,0.432
03311303132320,34.9129620,-3.0651855,-0.399,0.397
03311302323103,34.4250356,-4.6252441,-0.205,0.443
03311320130303,33.9160126,-4.4494629,-0.263,0.471
03313010020200,31.5691750,-8.4265137,0.056,0.445
03311233231332,32.1104954,-6.3610840,-0.598,0.432
03311321003200,34.0799618,-4.0319824,-0.565,0.393
03311321130221,33.8977765,-3.1311035,-0.005,0.412
03313001310333,31.2128010,-8.6242676,-0.109,0.478
03313001030133,31.5878940,-9.3273926,-0.542,0.422
03313012013013,30.5717201,-7.8332520,-0.216,0.473
03311320101323,34.1709079,-4.6252441,-0.361,0.434
03311302031133,35.1109213,-4.9328613,0.115,0.518
03311213301331,34.7686910,-5.9875488,0.021,0.468
03311213113332,35.1827876,-5.6579590,-0.047,0.485
03311302132303,34.9309781,-4.4494629,-0.528,0.471
03311233002130,32.9441484,-6.8884277,-0.204,0.467
03311231311002,33.6969222,-5.7897949,-0.474,0.444
03311213320200,34.5156090,-6.3171387,0.455,0.587
03311233120213,32.7410818,-6.2512207,0.390,0.517
03313100120200,31.5691750,-4.9108887,-0.839,0.461
03313021012300,29.2959801,-9.3933105,-0.189,0.413
03313010310033,31.2879394,-7.3059082,-0.436,0.422
03311232011101,33.1283507,-7.7893066,-0.474,0.504
03311302031103,35.1468624,-4.9768066,-0.049,0.500
03311320100333,34.1709079,-4.7570801,0.075,0.450
03311312221123,34.5337119,-2.5158691,-0.305,0.446
03313012013000,30.5906366,-7.8991699,-0.298,0.421
03313100013331,31.6814326,-4.9328613,0.177,0.537
03311330000230,34.1890853,-2.7575684,-0.387,0.388
03313011031010,31.6440285,-6.4489746,0.161,0.531
03311322020300,32.7595615,-5.5261230,-0.350,0.481
03311302012213,35.2186970,-5.1965332,-0.683,0.443
03311231112013,34.1345412,-5.8996582,-0.089,0.463
03311320202210,33.4955973,-5.5700684,-0.315,0.434
03311223113013,32.9625860,-8.5363770,-0.170,0.459
03311231030002,33.9889180,-6.6687012,-0.059,0.511
03311213233001,34.4431582,-6.4709473,-0.246,0.509
03311223123232,32.5560732,-8.9099121,-0.432,0.517
03311322033330,32.5745912,-4.9548340,-0.449,0.423
03311303131203,35.0749644,-2.9553223,-0.058,0.558
03311303200132,34.8228222,-4.0759277,-0.386,0.432
03311232323102,32.0732651,-7.4597168,-0.011,0.489
03311231121030,33.9706975,-6.0974121,-0.600,0.493
03311322232303,31.9987589,-5.1525879,0.098,0.489
03311233133232,32.5560732,-5.7458496,-0.649,0.390
03313003032103,30.2685558,-9.3713379,0.206,0.529
03311320132312,33.7700147,-4.4274902,-0.694,0.429
03313011101132,31.8868861,-6.0095215,0.005,0.401
03311232222223,31.9614831,-8.4045410,-0.499,0.430
03313001132131,31.4567820,-8.6242676,0.035,0.463
03311230313121,33.5322367,-7.0861816,-0.150,0.482
03311321221123,33.3672370,-3.9221191,-0.438,0.383
03311233213200,32.3149908,-6.4929199,0.010,0.498
03311232023212,32.5931055,-8.2067871,-0.551,0.431
03311320120320,33.8977765,-4.8229980,-0.177,0.499
03311231210201,33.6420620,-6.6467285,-0.862,0.646
03313001230312,30.9493465,-9.3493652,-0.282,0.393
03311232102132,32.9257070,-7.5915527,-0.260,0.473
03311302231302,34.4975022,-4.9987793,-0.694,0.452
03311320021120,33.9706975,-5.3503418,-0.658,0.568
03313012112301,30.5149486,-7.2619629,-0.066,0.491
03311302300220,34.7686910,-4.9108887,-0.521,0.526
03313011323210,30.8173458,-6.0974121,-0.493,0.389
03313010002232,31.6627324,-8.3825684,-0.441,0.427
03313003321001,29.8311133,-8.9318848,0.080,0.448
03311230222132,33.2203073,-8.2946777,-0.414,0.465
03313003130323,30.3065028,-8.6682129,-0.763,0.401
03313100213313,31.0999813,-4.9328613,-0.329,0.404
03311231323031,33.2386870,-6.0754395,-0.410,0.423
03311302302031,34.6964607,-4.8449707,-0.243,0.406
03311320100203,34.2072589,-4.8889160,-0.213,0.442
03311232201012,32.5190256,-8.2067871,-0.855,0.411
03311322100231,33.0178755,-4.8449707,-0.020,0.421
03311232302103,32.3706824,-7.6135254,-0.522,0.455
03311302031022,35.1109213,-5.0866699,-0.646,0.423
03311302321301,34.5156090,-4.6252441,0.349,0.486
03313003033133,30.2305941,-9.1516113,0.394,0.531
03313010122212,31.4005349,-7.6794434,-0.187,0.469
03311303203103,34.7145242,-3.9221191,0.036,0.431
03311232012322,32.8519030,-7.9870605,-0.641,0.444
03313010321121,31.0058624,-7.4377441,-0.371,0.407
03311302033233,34.8949420,-5.0207520,0.038,0.491
03311233113133,32.9257070,-5.6359863,-0.432,0.541
03311312030330,35.0569799,-2.3181152,0.295,0.488
03311302302101,34.7325837,-4.8010254,-0.411,0.460
03313001230310,30.9681888,-9.3493652,-0.722,0.393
03311321203202,33.4772717,-4.0319824,-0.931,0.449
03311223130331,32.7225981,-8.6242676,0.113,0.521
03311233320221,32.1291049,-6.2951660,0.685,0.401
03311233230032,32.1849106,-6.6247559,-0.416,0.438
03313003111123,30.6851635,-8.4924316,-0.321,0.438
03311320021202,33.9160126,-5.4382324,-0.307,0.504
03311322021233,32.7041107,-5.3723145,-0.444,0.389
03313100031213,31.5504522,-5.0207520,0.253,0.518
03311303233102,34.4250356,-3.5925293,-0.644,0.401
03311232332301,32.0173911,-7.2619629,0.037,0.533
03313003202113,29.9644524,-9.6789551,-0.624,0.467
03313010022320,31.3817783,-8.3386230,-0.017,0.427
03311303300332,34.7506393,-3.3728027,-0.423,0.481
03311321132301,33.7882780,-3.0432129,-0.353,0.455
03311213103112,35.2904681,-6.0095215,-0.068,0.470
03313001003013,31.7748771,-9.5910645,-0.417,0.499
03311300221312,35.6483687,-5.3063965,0.719,0.568
03313003023222,30.1546268,-9.6569824,-0.274,0.447
03311320101312,34.2072589,-4.6032715,-0.248,0.444
03313001101131,31.9055410,-8.8000488,-0.644,0.399
03311300223010,35.5947852,-5.3942871,-0.328,0.550
03311322010201,33.0547160,-5.2404785,-0.247,0.392
03313010111301,31.8682273,-7.0861816,-0.048,0.484
03311300222012,35.5769160,-5.5700684,0.098,0.719
03313011100203,31.8495649,-6.2951660,0.042,0.426
03311230322013,33.2570629,-7.6574707,0.079,0.540
03313010200201,31.2691604,-8.4045410,-0.541,0.491
03311232300020,32.5004960,-7.7233887,-0.476,0.406
03311230230211,33.3488843,-8.0090332,0.207,0.488
03311323023023,32.6301225,-4.0100098,0.045,0.403
03311303301033,34.8228222,-3.2629395,-0.605,0.414
03311231221322,33.2938031,-6.7565918,-0.525,0.435
03313012301013,30.1166211,-7.4816895,-0.540,0.386
03313003220323,29.6975960,-9.7229004,0.555,0.595
03311302220121,34.5518109,-5.5041504,-0.333,0.519
03311302333022,34.3887788,-4.3835449,0.000,0.568
03311321030003,33.9889180,-3.8342285,-0.272,0.499
03313011010232,31.8122286,-6.6247559,-0.561,0.391
03311213112003,35.2904681,-5.9436035,-0.327,0.434
03313020112232,29.2384766,-10.1403809,-0.188,0.393
03313010113233,31.6627324,-7.1301270,-0.256,0.418
03313003112200,30.5149486,-8.7780762,0.369,0.537
03311232023012,32.6671243,-8.2067871,-0.239,0.497
03311211330300,35.6662218,-5.8776855,0.475,0.507
03311232233030,32.0546442,-7.8552246,-0.695,0.413
03313012021122,30.3823528,-8.1628418,-0.060,0.386
03313001202310,31.1187939,-9.7009277,-0.303,0.481
03311231113322,34.0253472,-5.7019043,-0.993,0.501
03313003233101,29.6785076,-9.1955566,0.049,0.412
03313001320100,31.0435212,-9.0417480,-0.602,0.418
03313003031312,30.3444351,-9.1735840,0.339,0.506
03311322133013,32.6671243,-4.3176270,-0.186,0.541
03311213331302,34.4975022,-5.7019043,-0.046,0.478
03311232110223,32.9994495,-7.3498535,0.380,0.478
03313100201111,31.3442540,-5.2844238,-0.094,0.511
03311231031322,33.8795365,-6.4050293,-0.119,0.463
03311322001022,33.0731305,-5.4382324,-0.357,0.417
03313010212133,31.1376028,-7.9211426,0.315,0.533
03311223233320,31.9801229,-9.2175293,-0.096,0.499
03313010300222,31.2128010,-7.7233887,0.029,0.386
03311231232232,33.1467497,-6.6247559,-0.571,0.413
03311312301320,34.7686910,-1.8347168,0.147,0.472
03311233222233,31.9614831,-6.9543457,-0.497,0.441
03311302013202,35.2186970,-5.0866699,-0.644,0.551
03313010202123,31.1376028,-8.3166504,-0.057,0.425
03311221333301,33.2019237,-8.4924316,0.425,0.553
03313010032302,31.4005349,-7.9870605,-0.844,0.490
03313100022032,31.4380367,-5.5700684,-0.556,0.425
03313011000320,31.8308986,-6.9323730,-0.211,0.459
03311303023130,34.9850026,-3.9001465,-0.309,0.414
03311230330212,33.3305278,-7.3278809,-0.351,0.478
03311223333202,31.9987589,-8.6022949,-0.712,0.426
03311232033222,32.5560732,-7.8991699,-0.182,0.458
03313001012331,31.6814326,-9.3273926,-0.397,0.425
03311302123133,34.9669984,-4.5812988,0.097,0.468
03311302210113,34.8588900,-5.1086426,-0.241,0.494
03311303231302,34.4975022,-3.5925293,-0.777,0.400
03311232120202,32.7410818,-7.7233887,-0.241,0.493
03313100212032,31.1376028,-5.2185059,-0.747,0.430
03311322022332,32.5560732,-5.4821777,-0.474,0.418
03311312303111,34.7325837,-1.7687988,-0.570,0.505
03313010312222,31.0623449,-7.3718262,-0.506,0.414
03313003130123,30.3823528,-8.6682129,0.002,0.389
03311233330102,32.2220954,-5.8776855,-0.456,0.389
03313011210330,31.2315912,-6.5368652,-0.401,0.511
03311213232320,34.3343640,-6.5808105,-0.401,0.446
03313011012011,31.7935547,-6.6027832,-0.274,0.405
03311213323001,34.4431582,-6.1193848,-0.364,0.479
03311321202023,33.5139189,-4.1857910,-0.524,0.385
03311320010320,34.1890853,-5.1745605,-0.292,0.552
03311223113200,32.9072618,-8.6022949,-0.178,0.422
03311322121220,32.7225981,-4.7351074,0.138,0.510
03311230330203,33.3305278,-7.3498535,-0.063,0.476
03313003121211,30.3633958,-8.8879395,-0.186,0.471
03311230321203,33.3305278,-7.5256348,-0.399,0.526
03313010032223,31.3630180,-8.0529785,0.317,0.552
03313013031230,30.3254708,-6.4489746,-0.389,0.384
03311303033322,34.8949420,-3.5925293,0.106,0.522
03311232201200,32.4634255,-8.2507324,-0.659,0.391
03311232111330,33.0178755,-7.0642090,-0.211,0.471
03313003313031,29.9454149,-8.5363770,0.068,0.433
03311302221203,34.4975022,-5.4162598,-0.091,0.501
03311322000322,32.9994495,-5.5261230,-0.381,0.425
03311321022300,33.7882780,-4.1198730,-0.043,0.384
03311303103333,35.1827876,-3.1750488,0.212,0.554
03311320111332,34.1709079,-4.2517090,-0.656,0.476
03311233302232,32.2592650,-6.2731934,-0.188,0.447
03313001030221,31.5317257,-9.4592285,-0.130,0.496
03311302022130,34.9850026,-5.4821777,-0.463,0.445
03313100110132,31.8868861,-4.4274902,-0.309,0.506
03311303022000,35.0209992,-4.2077637,-0.639,0.436
03311231130031,33.9706975,-5.8996582,-0.603,0.470
03311302033212,34.9309781,-5.0427246,0.584,0.547
03311223120303,32.7410818,-9.0197754,0.848,0.560
03311223300133,32.4819627,-8.9758301,-0.528,0.487
03311231003333,34.0253472,-6.6906738,0.555,0.492
03311232021020,32.7965096,-8.2507324,-0.496,0.435
03311321010210,34.2254285,-3.8122559,-0.380,0.442
03313100020203,31.5504522,-5.5920410,0.486,0.516
03311233010301,33.0547160,-6.5588379,-0.644,0.421
03311233103312,32.8888127,-6.0095215,-0.423,0.391
03311223121231,32.7225981,-8.8879395,0.142,0.475
03313010102112,31.7748771,-7.5915527,-0.064,0.467
03311223231223,32.1104954,-9.2834473,-0.313,0.502
03311312222310,34.3706444,-2.6696777,-0.599,0.412
03311300232232,35.4696175,-5.2185059,-0.366,0.430
03313010021012,31.6253207,-8.2067871,0.452,0.503
03311233121230,32.7225981,-6.0974121,-0.216,0.415
03313011210031,31.3067147,-6.6027832,-0.091,0.392
03313010322300,30.8173458,-7.6354980,-0.457,0.387
03311302032210,34.9489902,-5.2185059,-0.256,0.527
03311302212031,34.6964607,-5.1965332,-0.091,0.478
03311232030222,32.7041107,-8.0749512,0.088,0.420
03311233003131,32.9441484,-6.6906738,0.165,0.480
03311232223302,31.9987589,-8.1628418,-0.419,0.420
03311223112010,32.9810197,-8.7341309,-0.369,0.496
03313001212010,31.1940070,-9.4372559,-0.757,0.416
03311232011200,33.0547160,-7.8991699,-0.093,0.437
03311232331223,32.1104954,-7.1740723,-0.952,0.406
03313001310133,31.2879394,-8.6242676,-0.114,0.506
03313003320021,29.7929837,-9.1076660,-0.644,0.394
03311321020210,33.9342448,-4.1638184,-0.246,0.514
03313001222232,30.7607184,-9.7888184,0.221,0.584
03311320112021,34.1163520,-4.5373535,0.074,0.519
03313003021213,30.3444351,-9.5910645,0.016,0.573
03313003110003,30.7229484,-8.7561035,-0.233,0.409
03311223303112,32.3706824,-8.8220215,0.181,0.503
03311233000312,33.0362977,-6.8884277,0.145,0.469
03313003301033,30.0786009,-8.8879395,-0.516,0.433
03313003032320,30.1736241,-9.3933105,-0.110,0.516
03313001110330,31.8308986,-8.6462402,-0.634,0.423
03311230312030,33.5322367,-7.3278809,-0.093,0.483
03313100311300,31.2691604,-4.2956543,-0.190,0.485
03311230222203,33.1835362,-8.4045410,-0.231,0.477
03311231020213,33.9160126,-6.9543457,0.784,0.496
03311302232010,34.4431582,-5.2185059,-0.592,0.443
03313001332302,30.7984737,-8.6901855,-0.446,0.383
03311302210131,34.8408581,-5.1086426,0.092,0.532
03313001322230,30.7795979,-9.0856934,-0.711,0.417
03313010132123,31.4380367,-7.2619629,-0.611,0.442
03313001200322,31.2128010,-9.7448730,-0.447,0.424
03313020112210,29.2959801,-10.1403809,-0.163,0.480
03313001003302,31.7001291,-9.5690918,-0.230,0.397
03313001322222,30.7607184,-9.1296387,-0.556,0.440
03311300221333,35.6126503,-5.2844238,1.499,0.551
03311213122312,34.9309781,-6.1853027,-0.451,0.479
03313001120000,31.6440285,-9.1296387,-0.284,0.389
03311231300012,33.6969222,-6.2731934,-0.456,0.471
03311232233203,31.9987589,-7.8771973,-0.542,0.430
03311231013331,34.0435560,-6.3391113,-0.603,0.495
03311232223321,31.9801229,-8.1408691,-0.245,0.459
03311230230023,33.3672370,-8.0529785,-0.445,0.497
03311232031323,32.7041107,-7.7893066,0.480,0.474
03311320331310,33.3488843,-4.2517090,-0.585,0.384
03311230333303,33.1835362,-7.0861816,-0.161,0.415
03313003222123,29.6212207,-9.7229004,-0.338,0.497
03311320030210,33.9342448,-5.2185059,0.908,0.582
03313003032113,30.2685558,-9.3273926,-0.009,0.495
03313010033312,31.4005349,-7.7673340,-0.148,0.507
03313011001220,31.8308986,-6.8444824,0.002,0.413
03311231031312,33.9160126,-6.3610840,0.043,0.677
03311303221303,34.4975022,-3.9221191,-0.008,0.497
03311232010201,33.0547160,-8.0529785,-0.595,0.429
03313001230332,30.9116505,-9.3493652,-0.694,0.414
03313021001210,29.4491644,-9.6130371,0.158,0.383
03311211333012,35.5769160,-5.7458496,-0.385,0.540
03311303233313,34.3525062,-3.5266113,-0.826,0.390
03311303210023,34.8228222,-3.8342285,-0.343,0.393
03311320000113,34.2799139,-5.4602051,0.487,0.488
03313020112032,29.3151407,-10.1403809,-0.205,0.476
03311302013302,35.2186970,-4.9987793,-0.186,0.531
03311332201001,32.5375513,-2.6037598,-0.311,0.382
03311233031123,32.7780375,-6.3830566,0.531,0.584
03311233123130,32.6486253,-6.0095215,-0.343,0.434
03313010122132,31.4380367,-7.5915527,-0.370,0.433
03311320223002,33.2570629,-5.4382324,-0.252,0.406
03311232011312,33.0362977,-7.7673340,-0.126,0.432
03313003220023,29.7739134,-9.8107910,-0.009,0.547
03311302310002,34.8588900,-4.5593262,0.039,0.456
03311320011333,34.1709079,-4.9328613,0.003,0.482
03311320022220,33.7517474,-5.6140137,0.320,0.489
03311312301021,34.8408581,-1.9006348,-0.009,0.489
03313100120320,31.5317257,-4.8229980,-0.406,0.486
03311320032022,33.8065375,-5.2624512,0.471,0.534
03313010301030,31.3067147,-7.5036621,-0.564,0.417
03311320300313,33.6237675,-4.7570801,-0.066,0.421
03311232111212,33.0362977,-7.1520996,0.334,0.504
03311233303102,32.3706824,-6.0534668,-0.587,0.396
03311231302121,33.5322367,-6.2072754,-0.120,0.420
03313012030331,30.3254708,-7.9211426,-0.581,0.449
03311321211122,33.6603526,-3.5925293,-0.012,0.445
03313100022020,31.4567820,-5.6140137,-0.112,0.483
03311213133110,35.0209992,-5.6579590,-0.353,0.481
03311233130133,32.7780375,-5.8117676,-0.848,0.430
03311232111233,32.9994495,-7.1301270,0.577,0.578
03311302121130,35.1288938,-4.6032715,0.522,0.487
03311223332312,31.9987589,-8.6462402,-0.359,0.491
03311233100122,33.0731305,-6.2292480,-0.288,0.411
03311232122030,32.6486253,-7.6794434,-0.625,0.450
03311320011211,34.2254285,-5.0207520,-0.487,0.455
03311231330223,33.2938031,-5.9436035,-0.508,0.403
03313011123221,31.3817783,-6.1193848,0.042,0.535
03313001322032,30.8362142,-9.0856934,-0.349,0.423
03311231131213,33.9160126,-5.7238770,-0.174,0.499
03311321103212,34.0617609,-3.2849121,-0.537,0.415
03311233320223,32.1104954,-6.2951660,-0.392,0.396
03313010120122,31.5878940,-7.6354980,-0.740,0.465
03311302222023,34.3887788,-5.5920410,-0.540,0.446
03311233232330,31.9801229,-6.5368652,0.213,0.408
03311302010232,35.3263298,-5.2185059,-0.341,0.431
03311321102121,34.1163520,-3.3947754,-0.247,0.474
03311232332312,31.9987589,-7.2399902,-0.282,0.530
03311303023123,34.9669984,-3.9221191,-0.391,0.444
03311321210002,33.6969222,-3.8562012,-0.561,0.389
03311223312101,32.3892386,-8.6682129,-0.568,0.495
03311230320102,33.4039307,-7.6354980,0.028,0.495
03311322230220,32.1291049,-5.2624512,-0.519,0.385
03311231301122,33.6603526,-6.0534668,-0.528,0.451
03311233110331,33.0178755,-5.8117676,-0.344,0.392
03311211331133,35.6840710,-5.6359863,-0.353,0.477
03311233210031,32.5004960,-6.6027832,0.206,0.519
03311233331021,32.2035049,-5.7678223,-0.335,0.387
03311302123023,34.9669984,-4.7131348,-0.195,0.473
03311231011202,34.2072589,-6.4929199,-0.582,0.485
03311223333133,32.0360196,-8.4484863,-0.225,0.553
03313013132002,30.2685558,-5.9655762,-0.104,0.407
03313003332311,29.6021178,-8.6242676,-0.285,0.393
03311231031023,33.9524731,-6.4709473,0.348,0.466
03311232030023,32.7780375,-8.0529785,-0.582,0.421
03311312222111,34.4431582,-2.6477051,-0.300,0.423
03311230133033,33.8065375,-7.1301270,0.055,0.486
03311302202303,34.6422466,-5.5041504,-0.446,0.444
03311302333003,34.4250356,-4.3615723,-0.173,0.392
03311223311311,32.4634255,-8.4484863,-0.363,0.466
03311303211221,34.7686910,-3.6584473,-0.433,0.404
03311322233320,31.9801229,-4.9987793,-0.115,0.450
03311302313131,34.6964607,-4.2297363,-0.869,0.438
03313011010023,31.8868861,-6.6467285,-0.578,0.405
03311232201231,32.4263397,-8.1848145,-0.234,0.476
03313100222202,30.7984737,-5.6140137,0.073,0.476
03313010012130,31.7561958,-7.9431152,-0.321,0.462
03311232100332,32.9994495,-7.5915527,0.423,0.536
03313010113310,31.7188218,-7.0642090,-0.516,0.441
03311230223100,33.2754349,-8.1628418,-0.698,0.541
03311213103323,35.1827876,-6.0314941,-0.075,0.533
03311213303303,34.6422466,-6.0314941,-0.509,0.475
03311213232231,34.3343640,-6.6027832,-0.801,0.425
03311223232313,31.9987589,-9.3273926,-0.072,0.489
03311303213231,34.6241673,-3.6145020,-0.234,0.446
03311230301332,33.5871669,-7.4157715,-0.005,0.509
03311223320223,32.1104954,-9.1076660,-0.115,0.498
03311232210200,32.4634255,-8.0749512,-0.753,0.426
03311233001221,33.0178755,-6.8225098,-0.241,0.415
03311231321112,33.4039307,-6.0095215,-0.055,0.467
03311230323330,33.1651449,-7.4157715,0.049,0.482
03311320102323,34.0253472,-4.8010254,0.150,0.470
03313003223220,29.5639011,-9.6569824,-0.464,0.426
03311303130322,35.0389916,-3.0651855,0.056,0.610
03313001111120,31.9055410,-8.5144043,-0.370,0.549
03311223123332,32.5560732,-8.8220215,-0.366,0.470
03313010210311,31.2691604,-7.9211426,0.099,0.489
03311233322213,31.9987589,-6.2512207,-0.723,0.407
03311302330223,34.4612768,-4.5373535,-0.286,0.501
03311232203012,32.3706824,-8.2067871,-0.838,0.434
03313010100002,31.9241921,-7.7233887,-0.404,0.434
03313012200210,30.0595852,-8.3825684,-0.234,0.408
03313011012113,31.7748771,-6.5148926,0.146,0.401
03313020103313,29.2768159,-10.2062988,-0.548,0.392
03313001010021,31.9055410,-9.4592285,-0.389,0.404
03311302323121,34.4069092,-4.6252441,-0.387,0.416
03313012013301,30.5149486,-7.7893066,-0.320,0.414
03313003032301,30.2116078,-9.3713379,1.143,0.605
03311232323221,31.9801229,-7.5256348,-0.638,0.455
03311302333302,34.3525062,-4.2956543,-0.598,0.438
03311232101021,33.0915411,-7.5256348,0.248,0.444
03313011011301,31.8682273,-6.3830566,0.152,0.460
03311231321031,33.3855858,-6.0754395,-0.127,0.449
03311230311330,33.6054691,-7.0642090,0.110,0.524
03311233100012,33.1099478,-6.2731934,-0.386,0.402
03311223112121,32.9441484,-8.6682129,-0.496,0.498
03311322312233,32.2592650,-4.4934082,0.907,0.607
03311231312010,33.5688607,-5.9216309,-0.383,0.410
03311302001311,35.3800925,-5.2844238,-0.386,0.461
